cod_dpto,cod_mpio,departamento_mgn,municipio_mgn,municipio_tipo_mgn,area_km2_mgn_attribute,area_km2_calc,centroid_lat,centroid_lon
15,15516,BOYACÁ,PAIPA,MUNICIPIO,304.54117293,304.5411729205268,5.8267597985057495,-73.13794299137797
15,15518,BOYACÁ,PAJARITO,MUNICIPIO,313.00817763,313.00817762251194,5.382328223186257,-72.6967248797521
15,15522,BOYACÁ,PANQUEBA,MUNICIPIO,39.62387223,39.62387222976428,6.443298855183035,-72.4618250428663
15,15531,BOYACÁ,PAUNA,MUNICIPIO,252.30164914,252.30164912891186,5.68879838275103,-74.00503452360734
15,15533,BOYACÁ,PAYA,MUNICIPIO,442.76156587,442.76156585346166,5.621242467370511,-72.36929072367882
15,15537,BOYACÁ,PAZ DE RÍO,MUNICIPIO,122.44290801,122.44290800807384,6.028696408167625,-72.76753254032727
15,15542,BOYACÁ,PESCA,MUNICIPIO,262.59263389,262.59263388470475,5.498473734130474,-73.07838487340521
15,15550,BOYACÁ,PISBA,MUNICIPIO,463.87526777,463.8752677580293,5.74349490012293,-72.44579153405347
15,15572,BOYACÁ,PUERTO BOYACÁ,MUNICIPIO,1512.0836513,1512.0836512501837,5.953453611147037,-74.45286415644424
15,15580,BOYACÁ,QUÍPAMA,MUNICIPIO,167.13354121,167.133541209175,5.561541724491625,-74.21793088772425
15,15599,BOYACÁ,RAMIRIQUÍ,MUNICIPIO,125.46404681,125.46404680473805,5.319928737950447,-73.31077562421957
15,15600,BOYACÁ,RÁQUIRA,MUNICIPIO,220.32645649,220.32645648767044,5.496267091390729,-73.6289465777516
15,15621,BOYACÁ,RONDÓN,MUNICIPIO,205.98719584,205.98719583150202,5.379945413426296,-73.19651389372187
15,15632,BOYACÁ,SABOYÁ,MUNICIPIO,248.28826877,248.28826876403554,5.699926247077069,-73.74799628024991
15,15638,BOYACÁ,SÁCHICA,MUNICIPIO,63.82519724,63.82519723410862,5.573464380774971,-73.54310153020234
15,15646,BOYACÁ,SAMACÁ,MUNICIPIO,167.3162805,167.31628048978095,5.470539077512912,-73.52117837877937
15,15660,BOYACÁ,SAN EDUARDO,MUNICIPIO,109.25945512,109.25945511458035,5.234613390193154,-73.04914105426646
15,15664,BOYACÁ,SAN JOSÉ DE PARE,MUNICIPIO,74.28480047,74.28480046332523,5.99415378536586,-73.54386605298211
