origin_cod_mpio,origin_departamento,origin_municipio,dest_cod_mpio,dest_departamento,dest_municipio,haversine_km,travel_time_proxy_min,selected_within_240min,selected_topk,same_municipality,dest_sedes_reps,dest_sedes_ips_reps,dest_prestadores_reps,within_60min,within_120min,within_180min,within_240min
66001,Risaralda,Pereira,76834,Valle del Cauca,Tuluá,90.93000880541048,175.7980170237936,True,False,False,383.0,111.0,344.0,False,False,True,True
66001,Risaralda,Pereira,17541,Caldas,Pensilvania,92.1446038117643,178.1462340360776,True,False,False,18.0,5.0,14.0,False,False,True,True
66001,Risaralda,Pereira,76828,Valle del Cauca,Trujillo,92.73313059527469,179.2840524841977,True,False,False,4.0,1.0,4.0,False,False,True,True
66001,Risaralda,Pereira,73547,Tolima,Piedras,93.70049522933289,181.15429077671024,True,False,False,2.0,2.0,1.0,False,False,False,True
66001,Risaralda,Pereira,27745,Chocó,Sipí,94.225439645601,182.1691833148286,True,False,False,3.0,2.0,3.0,False,False,False,True
66001,Risaralda,Pereira,17444,Caldas,Marquetalia,94.71936141998636,183.12409874530698,True,False,False,13.0,2.0,13.0,False,False,False,True
66001,Risaralda,Pereira,73675,Tolima,San Antonio,94.85849157694851,183.3930837154338,True,False,False,4.0,3.0,3.0,False,False,False,True
66001,Risaralda,Pereira,17013,Caldas,Aguadas,95.2070503356742,184.06696398230346,True,False,False,46.0,2.0,43.0,False,False,False,True
66001,Risaralda,Pereira,27580,Chocó,Río Iró,95.96806164220753,185.53825250826787,True,False,False,4.0,3.0,4.0,False,False,False,True
66001,Risaralda,Pereira,27205,Chocó,Condoto,95.98517239144151,185.5713332901202,True,False,False,8.0,3.0,8.0,False,False,False,True
66001,Risaralda,Pereira,05034,Antioquia,Andes,96.60186043410064,186.76359683926125,True,False,False,75.0,15.0,67.0,False,False,False,True
66001,Risaralda,Pereira,27073,Chocó,Bagadó,96.61613749346756,186.79119915403732,True,False,False,4.0,4.0,4.0,False,False,False,True
66001,Risaralda,Pereira,05856,Antioquia,Valparaíso,97.23132317821451,187.98055814454804,True,False,False,5.0,1.0,5.0,False,False,False,True
66001,Risaralda,Pereira,73678,Tolima,San Luis,98.4382148577621,190.31388205834006,True,False,False,3.0,3.0,2.0,False,False,False,True
66001,Risaralda,Pereira,73055,Tolima,Armero,99.0420520860869,191.48130069976798,True,False,False,7.0,1.0,7.0,False,False,False,True
66001,Risaralda,Pereira,05789,Antioquia,Támesis,99.23775157921983,191.85965305315835,True,False,False,16.0,2.0,16.0,False,False,False,True
66001,Risaralda,Pereira,73200,Tolima,Coello,100.67741676578865,194.64300574719138,True,False,False,1.0,1.0,1.0,False,False,False,True
66001,Risaralda,Pereira,27491,Chocó,Nóvita,100.69077794209993,194.66883735472652,True,False,False,3.0,2.0,3.0,False,False,False,True
66001,Risaralda,Pereira,73030,Tolima,Ambalema,100.71987477124367,194.72509122440442,True,False,False,2.0,1.0,2.0,False,False,False,True
66001,Risaralda,Pereira,73443,Tolima,Mariquita,102.53524609454476,198.23480911611983,True,False,False,52.0,8.0,50.0,False,False,False,True
66001,Risaralda,Pereira,76616,Valle del Cauca,Riofrío,104.46396562730756,201.96366687946127,True,False,False,4.0,2.0,3.0,False,False,False,True
66001,Risaralda,Pereira,76670,Valle del Cauca,San Pedro,104.56791658249944,202.1646387261656,True,False,False,4.0,2.0,4.0,False,False,False,True
66001,Risaralda,Pereira,73504,Tolima,Ortega,105.42125544978059,203.81442720290914,True,False,False,5.0,5.0,4.0,False,False,False,True
66001,Risaralda,Pereira,05483,Antioquia,Nariño,105.83236933357269,204.60924737824052,True,False,False,3.0,2.0,2.0,False,False,False,True
66001,Risaralda,Pereira,25086,Cundinamarca,Beltrán,106.16230687491998,205.2471266248453,True,False,False,2.0,2.0,1.0,False,False,False,True
66001,Risaralda,Pereira,25324,Cundinamarca,Guataquí,107.37746694880894,207.59643610103063,True,False,False,1.0,1.0,1.0,False,False,False,True
66001,Risaralda,Pereira,05390,Antioquia,La Pintada,108.02639414952291,208.85102868907762,True,False,False,4.0,1.0,4.0,False,False,False,True
66001,Risaralda,Pereira,25483,Cundinamarca,Nariño,108.73313083210799,210.21738627540878,True,False,False,1.0,1.0,1.0,False,False,False,True
66001,Risaralda,Pereira,05091,Antioquia,Betania,109.47259899542046,211.64702472447956,True,False,False,6.0,1.0,6.0,False,False,False,True
66001,Risaralda,Pereira,05368,Antioquia,Jericó,110.07298645778191,212.80777381837834,True,False,False,32.0,2.0,32.0,False,False,False,True
66001,Risaralda,Pereira,25307,Cundinamarca,Girardot,111.35522061331451,215.28675985240807,True,False,False,178.0,69.0,164.0,False,False,False,True
66001,Risaralda,Pereira,76111,Valle del Cauca,Guadalajara de Buga,111.80297276858457,216.1524140192635,True,False,False,220.0,61.0,208.0,False,False,False,True
66001,Risaralda,Pereira,73349,Tolima,Honda,112.0607958396661,216.65087195668778,True,False,False,17.0,9.0,17.0,False,False,False,True
66001,Risaralda,Pereira,27160,Chocó,Cértegui,112.39745479949765,217.30174594569544,True,False,False,3.0,3.0,3.0,False,False,False,True
66001,Risaralda,Pereira,73319,Tolima,Guamo,113.11710181828353,218.69306351534814,True,False,False,22.0,5.0,22.0,False,False,False,True
66001,Risaralda,Pereira,73268,Tolima,Espinal,113.6359277904705,219.6961270615763,True,False,False,107.0,35.0,99.0,False,False,False,True
66001,Risaralda,Pereira,73275,Tolima,Flandes,114.01187967671773,220.4229673749876,True,False,False,3.0,1.0,3.0,False,False,False,True
66001,Risaralda,Pereira,25580,Cundinamarca,Pulí,114.75489911125932,221.85947161510134,True,False,False,3.0,3.0,1.0,False,False,False,True
66001,Risaralda,Pereira,05353,Antioquia,Hispania,114.75788302925848,221.86524052323307,True,False,False,9.0,2.0,9.0,False,False,False,True
66001,Risaralda,Pereira,05576,Antioquia,Pueblorrico,115.5287507295315,223.35558474376086,True,False,False,16.0,1.0,16.0,False,False,False,True
66001,Risaralda,Pereira,25368,Cundinamarca,Jerusalén,115.7732571678548,223.82829719118592,True,False,False,1.0,1.0,1.0,False,False,False,True
66001,Risaralda,Pereira,17662,Caldas,Samaná,116.00271060499715,224.27190716966115,True,False,False,14.0,4.0,12.0,False,False,False,True
66001,Risaralda,Pereira,73168,Tolima,Chaparral,116.1704582885861,224.59621935793314,True,False,False,36.0,11.0,35.0,False,False,False,True
66001,Risaralda,Pereira,27413,Chocó,Lloró,116.38273986115647,225.00663039823584,True,False,False,3.0,3.0,3.0,False,False,False,True
66001,Risaralda,Pereira,25662,Cundinamarca,San Juan de Rioseco,116.96091214719792,226.1244301512493,True,False,False,3.0,3.0,1.0,False,False,False,True
66001,Risaralda,Pereira,27810,Chocó,Unión Panamericana,117.56536364841847,227.29303638694236,True,False,False,6.0,5.0,6.0,False,False,False,True
66001,Risaralda,Pereira,05002,Antioquia,Abejorral,117.66387680083933,227.4834951482894,True,False,False,20.0,4.0,17.0,False,False,False,True
66001,Risaralda,Pereira,27450,Chocó,Medio San Juan,120.98000727662034,233.89468073479932,True,False,False,3.0,3.0,3.0,False,False,False,True
66001,Risaralda,Pereira,25612,Cundinamarca,Ricaurte,121.03067960721296,233.99264724061172,True,False,False,3.0,3.0,3.0,False,False,False,True
66001,Risaralda,Pereira,25168,Cundinamarca,Chaguaní,121.35228254927866,234.61441292860542,True,False,False,2.0,1.0,2.0,False,False,False,True
66001,Risaralda,Pereira,05792,Antioquia,Tarso,121.86035512582174,235.5966865765887,True,False,False,5.0,1.0,5.0,False,False,False,True
66001,Risaralda,Pereira,17867,Caldas,Victoria,122.07960848425745,236.02057640289775,True,False,False,8.0,1.0,8.0,False,False,False,True
66001,Risaralda,Pereira,05101,Antioquia,Ciudad Bolívar,122.32046938379435,236.48624080866907,True,False,False,40.0,5.0,37.0,False,False,False,True
66001,Risaralda,Pereira,05679,Antioquia,Santa Bárbara,122.89106181557204,237.5893861767726,True,False,False,11.0,1.0,11.0,False,False,False,True
66001,Risaralda,Pereira,05282,Antioquia,Fredonia,123.00541604508727,237.81047102050206,True,False,False,25.0,4.0,25.0,False,False,False,True
66001,Risaralda,Pereira,76890,Valle del Cauca,Yotoco,123.16950912501277,238.12771764169133,True,False,False,9.0,7.0,4.0,False,False,False,True
66001,Risaralda,Pereira,25815,Cundinamarca,Tocaima,123.45237699996112,238.67459553325816,True,False,False,2.0,1.0,2.0,False,False,False,True
66001,Risaralda,Pereira,73671,Tolima,Saldaña,123.48399284142438,238.73571949342045,True,False,False,10.0,2.0,10.0,False,False,False,True
66001,Risaralda,Pereira,05055,Antioquia,Argelia,123.68663219254653,239.12748890558993,True,False,False,2.0,1.0,2.0,False,False,False,True
66001,Risaralda,Pereira,25001,Cundinamarca,Agua de Dios,124.01389960684077,239.7602059065588,True,False,False,3.0,2.0,3.0,False,False,False,True
66045,Risaralda,Apía,66045,Risaralda,Apía,0.0,10.0,True,True,True,4.0,2.0,3.0,True,True,True,True
66045,Risaralda,Apía,66687,Risaralda,Santuario,10.878816975455031,21.032379485879726,True,True,False,4.0,1.0,4.0,True,True,True,True
66045,Risaralda,Apía,66088,Risaralda,Belén de Umbría,11.640953309377027,22.505843064795584,True,True,False,12.0,1.0,12.0,True,True,True,True
66045,Risaralda,Apía,17877,Caldas,Viterbo,13.10935812291858,25.34475903764259,True,True,False,18.0,2.0,18.0,True,True,True,True
66045,Risaralda,Apía,17665,Caldas,San José,17.298766958140337,33.44428278573798,True,True,False,1.0,1.0,1.0,True,True,True,True
66045,Risaralda,Apía,66383,Risaralda,La Celia,17.902642902548024,34.61177627825951,True,True,False,2.0,1.0,2.0,True,True,True,True
66045,Risaralda,Apía,66572,Risaralda,Pueblo Rico,21.04034017388045,40.677991002835526,True,True,False,4.0,3.0,2.0,True,True,True,True
66045,Risaralda,Apía,17616,Caldas,Risaralda,21.777641779262257,42.103440773240365,True,True,False,8.0,2.0,8.0,True,True,True,True
66045,Risaralda,Apía,17088,Caldas,Belalcázar,22.465049236179684,43.43242852328072,True,True,False,8.0,1.0,8.0,True,True,True,True
66045,Risaralda,Apía,17042,Caldas,Anserma,23.221498792452657,44.89489766540847,True,True,False,43.0,6.0,42.0,True,True,True,True
66045,Risaralda,Apía,66075,Risaralda,Balboa,24.63478856421507,47.627257890815805,True,True,False,1.0,1.0,1.0,True,True,True,True
66045,Risaralda,Apía,66318,Risaralda,Guática,26.007652593616726,50.28146168099234,True,True,False,5.0,1.0,5.0,True,True,True,True
66045,Risaralda,Apía,76243,Valle del Cauca,El Águila,27.658258557640124,53.47263321143757,True,True,False,1.0,1.0,1.0,True,True,True,True
66045,Risaralda,Apía,66400,Risaralda,La Virginia,28.45540544070576,55.01378385203114,True,True,False,25.0,6.0,25.0,True,True,True,True
66045,Risaralda,Apía,66456,Risaralda,Mistrató,30.52930591384603,59.023324766768994,True,True,False,8.0,6.0,3.0,True,True,True,True
66045,Risaralda,Apía,66440,Risaralda,Marsella,31.156634923925544,60.236160852922715,True,True,False,8.0,1.0,8.0,False,True,True,True
66045,Risaralda,Apía,66594,Risaralda,Quinchía,33.570099257900075,64.90219189860682,True,True,False,13.0,2.0,12.0,False,True,True,True
66045,Risaralda,Apía,17524,Caldas,Palestina,33.80597270539536,65.3582138970977,True,True,False,5.0,3.0,4.0,False,True,True,True
66045,Risaralda,Apía,17174,Caldas,Chinchiná,35.971786036211405,69.54545300334205,True,True,False,51.0,10.0,50.0,False,True,True,True
66045,Risaralda,Apía,76041,Valle del Cauca,Ansermanuevo,39.13746399918739,75.66576373176228,True,True,False,3.0,2.0,3.0,False,True,True,True
66045,Risaralda,Apía,17614,Caldas,Riosucio,40.36571810013963,78.04038832693662,True,True,False,53.0,7.0,49.0,False,True,True,True
66045,Risaralda,Apía,27660,Chocó,San José del Palmar,41.38549223449219,80.01195165335156,True,True,False,2.0,2.0,2.0,False,True,True,True
66045,Risaralda,Apía,17272,Caldas,Filadelfia,43.43290035832899,83.97027402610271,True,True,False,11.0,2.0,10.0,False,True,True,True
66045,Risaralda,Apía,27787,Chocó,Tadó,44.11435917160857,85.2877610651099,True,True,False,16.0,11.0,12.0,False,True,True,True
66045,Risaralda,Apía,66170,Risaralda,Dosquebradas,45.62992242224839,88.2178500163469,True,True,False,110.0,36.0,101.0,False,True,True,True
66045,Risaralda,Apía,66001,Risaralda,Pereira,47.974506124283,92.75071184028047,True,True,False,1540.0,310.0,1407.0,False,True,True,True
66045,Risaralda,Apía,76147,Valle del Cauca,Cartago,48.28532911597129,93.35163629087782,True,True,False,275.0,63.0,255.0,False,True,True,True
66045,Risaralda,Apía,27073,Chocó,Bagadó,48.64164223238753,94.04050831594922,True,True,False,4.0,4.0,4.0,False,True,True,True
66045,Risaralda,Apía,17777,Caldas,Supía,49.151762426635436,95.02674069149518,True,True,False,30.0,4.0,28.0,False,True,True,True
66045,Risaralda,Apía,17486,Caldas,Neira,49.696508962315704,96.07991732714369,True,True,False,23.0,3.0,22.0,False,True,True,True
66045,Risaralda,Apía,17001,Caldas,Manizales,49.81647831900558,96.3118580834108,True,True,False,1168.0,221.0,1060.0,False,True,True,True
66045,Risaralda,Apía,05364,Antioquia,Jardín,50.61034053917312,97.8466583757347,True,True,False,49.0,2.0,47.0,False,True,True,True
66045,Risaralda,Apía,76246,Valle del Cauca,El Cairo,51.558930066756524,99.68059812906262,True,True,False,2.0,1.0,2.0,False,True,True,True
66045,Risaralda,Apía,76845,Valle del Cauca,Ulloa,51.79946202021534,100.1456265724163,True,True,False,1.0,1.0,1.0,False,True,True,True
66045,Risaralda,Apía,17388,Caldas,La Merced,52.09444071736202,100.71591872023323,True,True,False,3.0,1.0,3.0,False,True,True,True
66045,Risaralda,Apía,76054,Valle del Cauca,Argelia,52.703736756848066,101.89389106323958,True,False,False,1.0,1.0,1.0,False,True,True,True
66045,Risaralda,Apía,05034,Antioquia,Andes,53.9481730968954,104.29980132066443,True,False,False,75.0,15.0,67.0,False,True,True,True
66045,Risaralda,Apía,76020,Valle del Cauca,Alcalá,54.60518394682286,105.57002229719086,True,False,False,5.0,1.0,5.0,False,True,True,True
66045,Risaralda,Apía,17050,Caldas,Aranzazu,54.92491604881303,106.18817102770518,True,False,False,8.0,1.0,8.0,False,True,True,True
66045,Risaralda,Apía,17442,Caldas,Marmato,55.24747934212912,106.81179339478297,True,False,False,5.0,1.0,5.0,False,True,True,True
66045,Risaralda,Apía,66682,Risaralda,Santa Rosa de Cabal,56.21130967387053,108.67519870281635,True,False,False,66.0,3.0,65.0,False,True,True,True
66045,Risaralda,Apía,76823,Valle del Cauca,Toro,57.49566878470552,111.158292983764,True,False,False,5.0,1.0,5.0,False,True,True,True
66045,Risaralda,Apía,05145,Antioquia,Caramanta,58.41678353176877,112.93911482808629,True,False,False,8.0,1.0,8.0,False,True,True,True
66045,Risaralda,Apía,27580,Chocó,Río Iró,58.914345957804834,113.90106885175601,True,False,False,4.0,3.0,4.0,False,True,True,True
66045,Risaralda,Apía,76497,Valle del Cauca,Obando,60.274584557235706,116.53086347732236,True,False,False,2.0,2.0,2.0,False,True,True,True
66045,Risaralda,Apía,63272,Quindío,Filandia,60.91854373755431,117.77585122593834,True,False,False,15.0,3.0,14.0,False,True,True,True
66045,Risaralda,Apía,63594,Quindío,Quimbaya,61.51767763359715,118.93417675828783,True,False,False,36.0,2.0,36.0,False,True,True,True
66045,Risaralda,Apía,17873,Caldas,Villamaría,61.52198185934271,118.9424982613959,True,False,False,42.0,6.0,42.0,False,True,True,True
66045,Risaralda,Apía,27205,Chocó,Condoto,63.99451609319863,123.72273111351733,True,False,False,8.0,3.0,8.0,False,False,True,True
66045,Risaralda,Apía,76863,Valle del Cauca,Versalles,64.5230787689577,124.74461895331821,True,False,False,1.0,1.0,1.0,False,False,True,True
66045,Risaralda,Apía,05789,Antioquia,Támesis,65.23294842226068,126.11703361637065,True,False,False,16.0,2.0,16.0,False,False,True,True
66045,Risaralda,Apía,05091,Antioquia,Betania,65.42548644901832,126.48927380143543,True,False,False,6.0,1.0,6.0,False,False,True,True
66045,Risaralda,Apía,17653,Caldas,Salamina,65.46223068734415,126.56031266219867,True,False,False,16.0,4.0,15.0,False,False,True,True
66045,Risaralda,Apía,17513,Caldas,Pácora,65.76900991997803,127.1534191786242,True,False,False,17.0,3.0,16.0,False,False,True,True
66045,Risaralda,Apía,05856,Antioquia,Valparaíso,67.24033628100227,129.9979834766044,True,False,False,5.0,1.0,5.0,False,False,True,True
66045,Risaralda,Apía,63190,Quindío,Circasia,67.40893855740426,130.32394787764824,True,False,False,28.0,3.0,28.0,False,False,True,True
66045,Risaralda,Apía,27413,Chocó,Lloró,68.84878778590857,133.1076563860899,True,False,False,3.0,3.0,3.0,False,False,True,True
66045,Risaralda,Apía,27160,Chocó,Cértegui,68.88414144024819,133.17600678447982,True,False,False,3.0,3.0,3.0,False,False,True,True
66045,Risaralda,Apía,76400,Valle del Cauca,La Unión,68.93254951823107,133.26959573524675,True,False,False,41.0,5.0,41.0,False,False,True,True
66045,Risaralda,Apía,63470,Quindío,Montenegro,70.30465741654662,135.92233767199014,True,False,False,16.0,4.0,15.0,False,False,True,True
66045,Risaralda,Apía,76403,Valle del Cauca,La Victoria,72.97224303798873,141.07966987344486,True,False,False,6.0,1.0,6.0,False,False,True,True
66045,Risaralda,Apía,05353,Antioquia,Hispania,73.06609420675427,141.2611154663916,True,False,False,9.0,2.0,9.0,False,False,True,True
66045,Risaralda,Apía,05368,Antioquia,Jericó,73.11846934830412,141.36237407338794,True,False,False,32.0,2.0,32.0,False,False,True,True
66045,Risaralda,Apía,17446,Caldas,Marulanda,74.99558845764021,144.9914710181044,True,False,False,2.0,2.0,1.0,False,False,True,True
66045,Risaralda,Apía,63690,Quindío,Salento,75.12721699074577,145.24595284877512,True,False,False,3.0,2.0,3.0,False,False,True,True
66045,Risaralda,Apía,05576,Antioquia,Pueblorrico,75.21254884732403,145.41092777149314,True,False,False,16.0,1.0,16.0,False,False,True,True
66045,Risaralda,Apía,17013,Caldas,Aguadas,75.41287146574332,145.79821816710376,True,False,False,46.0,2.0,43.0,False,False,True,True
66045,Risaralda,Apía,63001,Quindío,Armenia,75.57427831130778,146.1102714018617,True,False,False,1062.0,200.0,946.0,False,False,True,True
66045,Risaralda,Apía,76250,Valle del Cauca,El Dovio,76.269047222696,147.45349129721228,True,False,False,1.0,1.0,1.0,False,False,True,True
66045,Risaralda,Apía,05390,Antioquia,La Pintada,77.89306605229338,150.59326103443385,True,False,False,4.0,1.0,4.0,False,False,True,True
66045,Risaralda,Apía,05101,Antioquia,Ciudad Bolívar,78.21562848916729,151.2168817457234,True,False,False,40.0,5.0,37.0,False,False,True,True
66045,Risaralda,Apía,27810,Chocó,Unión Panamericana,78.30599493262746,151.39159020307974,True,False,False,6.0,5.0,6.0,False,False,True,True
66045,Risaralda,Apía,73347,Tolima,Herveo,79.06486111656793,152.85873149203132,True,False,False,8.0,5.0,4.0,False,False,True,True
66045,Risaralda,Apía,27245,Chocó,El Carmen de Atrato,79.17027304785806,153.0625278925256,True,False,False,3.0,2.0,3.0,False,False,True,True
66045,Risaralda,Apía,63401,Quindío,La Tebaida,79.70838221115783,154.1028722749051,True,False,False,22.0,4.0,22.0,False,False,True,True
66045,Risaralda,Apía,27491,Chocó,Nóvita,80.22489961501303,155.1014725890252,True,False,False,3.0,2.0,3.0,False,False,True,True
66045,Risaralda,Apía,76622,Valle del Cauca,Roldanillo,80.98247513829581,156.56611860070524,True,False,False,70.0,19.0,61.0,False,False,True,True
66045,Risaralda,Apía,63130,Quindío,Calarcá,81.60554761549746,157.77072538996174,True,False,False,53.0,11.0,46.0,False,False,True,True
66045,Risaralda,Apía,05792,Antioquia,Tarso,82.49666268984778,159.49354786703904,True,False,False,5.0,1.0,5.0,False,False,True,True
66045,Risaralda,Apía,73152,Tolima,Casabianca,85.76828395722912,165.81868231730962,True,False,False,2.0,2.0,1.0,False,False,True,True
66045,Risaralda,Apía,27050,Chocó,Atrato,86.08907705305535,166.43888230257366,True,False,False,4.0,3.0,4.0,False,False,True,True
66045,Risaralda,Apía,76895,Valle del Cauca,Zarzal,88.06356148342564,170.25621886795625,True,False,False,58.0,19.0,53.0,False,False,True,True
66045,Risaralda,Apía,73461,Tolima,Murillo,88.398329917107,170.90343783974018,True,False,False,1.0,1.0,1.0,False,False,True,True
66045,Risaralda,Apía,05282,Antioquia,Fredonia,88.50893853900622,171.11728117541202,True,False,False,25.0,4.0,25.0,False,False,True,True
66045,Risaralda,Apía,27745,Chocó,Sipí,89.00169060541671,172.0699351704723,True,False,False,3.0,2.0,3.0,False,False,True,True
66045,Risaralda,Apía,63111,Quindío,Buenavista,89.01304955135281,172.09189579928207,True,False,False,1.0,1.0,1.0,False,False,True,True
66045,Risaralda,Apía,63212,Quindío,Córdoba,89.17094814024514,172.39716640447395,True,False,False,1.0,1.0,1.0,False,False,True,True
66045,Risaralda,Apía,17433,Caldas,Manzanares,89.29668886023045,172.64026512977887,True,False,False,33.0,2.0,32.0,False,False,True,True
66045,Risaralda,Apía,73870,Tolima,Villahermosa,90.44434557342355,174.85906810861886,True,False,False,1.0,1.0,1.0,False,False,True,True
66045,Risaralda,Apía,05679,Antioquia,Santa Bárbara,91.85838543625539,177.59287851009373,True,False,False,11.0,1.0,11.0,False,False,True,True
66045,Risaralda,Apía,17541,Caldas,Pensilvania,92.0272647434546,177.91937850401223,True,False,False,18.0,5.0,14.0,False,False,True,True
66045,Risaralda,Apía,05642,Antioquia,Salgar,92.44006990777733,178.7174684883695,True,False,False,19.0,2.0,19.0,False,False,True,True
66045,Risaralda,Apía,05861,Antioquia,Venecia,92.86669620474564,179.5422793291749,True,False,False,10.0,2.0,9.0,False,False,True,True
66045,Risaralda,Apía,76122,Valle del Cauca,Caicedonia,93.26575202180999,180.31378724216597,True,False,False,32.0,14.0,21.0,False,False,False,True
66045,Risaralda,Apía,05002,Antioquia,Abejorral,93.29001228269347,180.36069041320735,True,False,False,20.0,4.0,17.0,False,False,False,True
66045,Risaralda,Apía,27135,Chocó,El Cantón del San Pablo,93.93106459260586,181.60005821237132,True,False,False,5.0,4.0,5.0,False,False,False,True
66045,Risaralda,Apía,73686,Tolima,Santa Isabel,94.45078113031508,182.60484351860916,True,False,False,1.0,1.0,1.0,False,False,False,True
66045,Risaralda,Apía,73124,Tolima,Cajamarca,95.87084464781378,185.35029965243996,True,False,False,6.0,2.0,5.0,False,False,False,True
66045,Risaralda,Apía,05483,Antioquia,Nariño,97.32172628075526,188.15533747612682,True,False,False,3.0,2.0,2.0,False,False,False,True
66045,Risaralda,Apía,76100,Valle del Cauca,Bolívar,97.58228854604951,188.65909118902908,True,False,False,13.0,10.0,4.0,False,False,False,True
66045,Risaralda,Apía,63548,Quindío,Pijao,97.5966074626064,188.6867744277057,True,False,False,1.0,1.0,1.0,False,False,False,True
66045,Risaralda,Apía,05467,Antioquia,Montebello,98.86492394124912,191.13885295308165,True,False,False,4.0,1.0,4.0,False,False,False,True
66045,Risaralda,Apía,73283,Tolima,Fresno,99.94444493004306,193.2259268647499,True,False,False,26.0,3.0,25.0,False,False,False,True
66045,Risaralda,Apía,27450,Chocó,Medio San Juan,100.88885532080916,195.05178695356437,True,False,False,3.0,3.0,3.0,False,False,False,True
66045,Risaralda,Apía,73043,Tolima,Anzoátegui,101.6004247278328,196.4274878071434,True,False,False,1.0,1.0,1.0,False,False,False,True
66045,Risaralda,Apía,05209,Antioquia,Concordia,102.22913971734432,197.64300345353237,True,False,False,30.0,3.0,30.0,False,False,False,True
66045,Risaralda,Apía,17444,Caldas,Marquetalia,102.77136025293005,198.6912964889981,True,False,False,13.0,2.0,13.0,False,False,False,True
66045,Risaralda,Apía,05030,Antioquia,Amagá,102.97871057722864,199.09217378264202,True,False,False,40.0,6.0,40.0,False,False,False,True
66045,Risaralda,Apía,05809,Antioquia,Titiribí,103.5661324649444,200.22785609889252,True,False,False,4.0,1.0,4.0,False,False,False,True
66045,Risaralda,Apía,73520,Tolima,Palocabildo,103.68688965185092,200.46131999357843,True,False,False,3.0,1.0,3.0,False,False,False,True
66045,Risaralda,Apía,73411,Tolima,Líbano,104.48172777461811,201.99800703092833,True,False,False,28.0,9.0,25.0,False,False,False,True
66045,Risaralda,Apía,76736,Valle del Cauca,Sevilla,105.46493544055701,203.8988751850769,True,False,False,31.0,6.0,30.0,False,False,False,True
66045,Risaralda,Apía,76113,Valle del Cauca,Bugalagrande,105.91118306734515,204.76162059686732,True,False,False,16.0,8.0,14.0,False,False,False,True
66045,Risaralda,Apía,27600,Chocó,Río Quito,106.24370340356614,205.40449324689453,True,False,False,2.0,2.0,2.0,False,False,False,True
66045,Risaralda,Apía,05129,Antioquia,Caldas,107.97371596918717,208.7491842070952,True,False,False,151.0,13.0,142.0,False,False,False,True
66045,Risaralda,Apía,63302,Quindío,Génova,108.80511731023573,210.35656013312243,True,False,False,3.0,1.0,3.0,False,False,False,True
66045,Risaralda,Apía,73001,Tolima,Ibagué,108.99433009965853,210.72237152600647,True,False,False,1145.0,358.0,1037.0,False,False,False,True
66045,Risaralda,Apía,76828,Valle del Cauca,Trujillo,109.63380384412253,211.95868743197022,True,False,False,4.0,1.0,4.0,False,False,False,True
66045,Risaralda,Apía,73270,Tolima,Falan,110.56986000732583,213.76839601416327,True,False,False,1.0,1.0,1.0,False,False,False,True
66045,Risaralda,Apía,27361,Chocó,Istmina,110.75934988705647,214.13474311497586,True,False,False,41.0,18.0,40.0,False,False,False,True
66045,Risaralda,Apía,05400,Antioquia,La Unión,111.02968193820179,214.65738508052345,True,False,False,52.0,8.0,51.0,False,False,False,True
66045,Risaralda,Apía,05376,Antioquia,La Ceja,111.08507031009603,214.76446926618564,True,False,False,197.0,16.0,189.0,False,False,False,True
66045,Risaralda,Apía,05036,Antioquia,Angelópolis,112.29192125697527,217.0977144301522,True,False,False,3.0,1.0,3.0,False,False,False,True
66045,Risaralda,Apía,05607,Antioquia,Retiro,112.52078065734224,217.54017593752832,True,False,False,64.0,8.0,61.0,False,False,False,True
66045,Risaralda,Apía,76036,Valle del Cauca,Andalucía,113.06295159581902,218.58837308525008,True,False,False,15.0,10.0,10.0,False,False,False,True
66045,Risaralda,Apía,05055,Antioquia,Argelia,114.16679864806883,220.7224773862664,True,False,False,2.0,1.0,2.0,False,False,False,True
66045,Risaralda,Apía,05059,Antioquia,Armenia,114.97224788903536,222.27967925213505,True,False,False,2.0,1.0,2.0,False,False,False,True
66045,Risaralda,Apía,17662,Caldas,Samaná,115.22699694019684,222.77219408438054,True,False,False,14.0,4.0,12.0,False,False,False,True
66045,Risaralda,Apía,27430,Chocó,Medio Baudó,115.49580626223586,223.2918921069893,True,False,False,4.0,4.0,4.0,False,False,False,True
66045,Risaralda,Apía,05380,Antioquia,La Estrella,115.97788111572187,224.22390349039563,True,False,False,80.0,12.0,75.0,False,False,False,True
66045,Risaralda,Apía,05093,Antioquia,Betulia,116.32706451047103,224.89899138691067,True,False,False,8.0,2.0,7.0,False,False,False,True
66045,Risaralda,Apía,73443,Tolima,Mariquita,116.41594565195598,225.0708282604482,True,False,False,52.0,8.0,50.0,False,False,False,True
66045,Risaralda,Apía,05631,Antioquia,Sabaneta,117.42320758830701,227.01820133739355,True,False,False,402.0,51.0,378.0,False,False,False,True
66045,Risaralda,Apía,73408,Tolima,Lérida,118.09876145086135,228.32427213833193,True,False,False,14.0,3.0,14.0,False,False,False,True
66045,Risaralda,Apía,27001,Chocó,Quibdó,118.66125148663176,229.4117528741547,True,False,False,222.0,146.0,177.0,False,False,False,True
66045,Risaralda,Apía,05148,Antioquia,El Carmen de Viboral,120.37900592868229,232.73274479545245,True,False,False,138.0,4.0,133.0,False,False,False,True
66045,Risaralda,Apía,05756,Antioquia,Sonsón,120.7951216127656,233.53723511801346,True,False,False,56.0,6.0,49.0,False,False,False,True
