cod_dpto,departamento,cod_mpio,municipio,year,population_total,sivigila_intento_confirmados_per_100k,ipm_total_pct,need_proxy_z,brecha_proxy_z,hansen_sedes_all_hl60,hansen_sedes_all_hl120,e2sfca_sedes_all_120min,e2sfca_sedes_all_180min,hansen_sedes_ips_hl60,hansen_sedes_ips_hl120,e2sfca_sedes_ips_120min,e2sfca_sedes_ips_180min,z_hansen_sedes_all_hl60,z_hansen_sedes_ips_hl60,z_e2sfca_sedes_all_120min,z_e2sfca_sedes_ips_120min,z_e2sfca_sedes_all_180min,z_e2sfca_sedes_ips_180min,access_spatial_z,brecha_spatial_z,routing_mode,supply_definition_main
05,Antioquia,05038,Angostura,2025,12511,,9.5,,,3127.9214790162227,7016.017614025633,0.0007593721931280059,0.0007313834884918273,389.94060367038037,874.6232853363158,0.00013340659872975496,0.00010631344180723576,0.4935980212925102,-0.0933176911906962,-0.25978034747048295,-0.7401495380066425,-0.3357612175988862,-1.1114167143347036,-0.25978034747048295,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05040,Anorí,2021,19662,20.34381039568711,14.3,-0.6049251695597626,-0.311443503145703,1122.6619040170638,3791.967366090641,0.0006709528929128889,0.0005220268853938156,153.9422914298632,505.1508916019084,0.0001105052686417472,9.632098130399843e-05,-0.3589077349818057,-0.7246988966911836,-0.4669478837405569,-0.8639395633550491,-0.7951645137122038,-1.1891879011502566,-0.4669478837405569,-0.1379772858192057,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05040,Anorí,2022,20007,39.9860048982856,10.7,-0.4722905838055766,-0.174743979355559,1122.6619040170638,3791.967366090641,0.0006649591036709513,0.0005171904654242895,153.9422914298632,505.1508916019084,0.00010954380356355801,9.544827565599784e-05,-0.3589077349818057,-0.7246988966911836,-0.46509211047560844,-0.8629034790113872,-0.7929055501743965,-1.1902020271318046,-0.46509211047560844,-0.007198473329968147,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05040,Anorí,2023,20320,9.84251968503937,9.5,-0.8547159770042709,-0.5534644999670149,1122.6619040170638,3791.967366090641,0.0006594309818363282,0.0005127867177555604,153.9422914298632,505.1508916019084,0.00010865811655070733,9.465227931287028e-05,-0.3589077349818057,-0.7246988966911836,-0.46352915635051484,-0.858532109823471,-0.7908317859087504,-1.19133379771227,-0.46352915635051484,-0.3911868206537561,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05040,Anorí,2024,20688,9.667440061871616,10.9,-0.7338919916794339,-0.4279586853192265,1122.6619040170638,3791.967366090641,0.0006538304464249556,0.0005083230731812212,153.9422914298632,505.1508916019084,0.00010774810149567971,9.384798660726191e-05,-0.3589077349818057,-0.7246988966911836,-0.462002409459703,-0.8557250313665855,-0.789010009180264,-1.1916574786175638,-0.462002409459703,-0.27188958221973086,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05040,Anorí,2025,21035,,9.5,,,1122.6619040170638,3791.967366090641,0.0006488589194652552,0.0005043839211608545,153.9422914298632,505.1508916019084,0.00010695103819024671,9.314224690701977e-05,-0.3589077349818057,-0.7246988966911836,-0.46087037911053835,-0.857984019335445,-0.787071089336119,-1.1910085204456233,-0.46087037911053835,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05042,Santafé de Antioquia,2021,27275,29.330889092575617,14.3,-0.4834779378393206,-1.0367695116040332,5292.220362531846,9172.34416170614,0.0011001424799963937,0.0009753635738376766,657.1207562473429,1154.90851384149,0.00014308085547066752,0.00013189061374168688,1.4137169323297099,0.621486263203368,0.29421390264412545,-0.7234696370525859,0.08436850696821394,-0.9828114321806313,0.29421390264412545,-0.7776918404834461,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05042,Santafé de Antioquia,2022,27582,29.00442317453412,10.7,-0.5985712199047,-1.1531512660909458,5292.220362531846,9172.34416170614,0.0010915261913854442,0.0009671619615845535,657.1207562473429,1154.90851384149,0.00014194642870712603,0.00013075869968671603,1.4137169323297099,0.621486263203368,0.29700652833844826,-0.7217984988320844,0.08618036722252015,-0.9829116261788992,0.29700652833844826,-0.8955777482431482,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05042,Santafé de Antioquia,2023,27882,46.62506276450757,9.5,-0.45828336212825,-1.0120986174879891,5292.220362531846,9172.34416170614,0.001084292129946896,0.0009602410561193996,657.1207562473429,1154.90851384149,0.00014099174175777833,0.0001297956182697242,1.4137169323297099,0.621486263203368,0.29947998783434243,-0.7171036779155866,0.08810644412361963,-0.9828278164993223,0.29947998783434243,-0.7577633499625924,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05042,Santafé de Antioquia,2024,28130,39.1041592605759,10.9,-0.3816752784237587,-0.9382170065791504,5292.220362531846,9172.34416170614,0.0010755403838567906,0.0009519551764102187,657.1207562473429,1154.90851384149,0.000139817037374046,0.0001286313633630333,1.4137169323297099,0.621486263203368,0.30045471930330026,-0.7145685134818822,0.08826276387025812,-0.9832260941868115,0.30045471930330026,-0.682129997727059,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
