cod_dpto,departamento,cod_mpio,municipio,year,population_total,sedes_reps,prestadores_reps,reps_rows,sedes_ips_reps,sedes_publicas_reps,sedes_privadas_reps,fecha_corte_reps,rips_f_atenciones,rips_f_rows,rips_f_diagnosticos_distinct,rips_f_tipos_atencion_distinct,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados,sivigila_intento_suicidio_occurrence_mpio_distinct,departamento_ipm,ipm_total_pct,capacidad_salud_mental_reps,capacidad_salud_mental_reps_per_100k_dept,capacity_baseline_source_year,capacidad_salud_mental_reps_baseline,department_population_total,capacidad_salud_mental_reps_baseline_per_100k_dept,capacity_access_per_100k_dept_for_proxy,reps_source_static_cut_2026,rips_source_available,sivigila_microdata_available,sedes_reps_per_100k,prestadores_reps_per_100k,rips_f_atenciones_per_100k,sivigila_intento_confirmados_per_100k,z_need_sivigila,z_need_ipm,z_access_reps,z_access_capacity,need_proxy_z,access_proxy_z,brecha_proxy_z,analysis_eligible_population
73,Tolima,73555,Planadas,2022,26682,11.0,9.0,11.0,3.0,3.0,8.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,12.0,12.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,41.226294880443746,33.73060490218124,,44.974139869575,-0.3190720489665687,-0.5330164858681818,-0.4246805415251507,-0.11698194637989753,-0.4260442674173753,-0.2708312439525241,-0.15521302346485116,True
73,Tolima,73555,Planadas,2023,26845,11.0,9.0,11.0,3.0,3.0,8.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,15.0,15.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,40.97597317936301,33.52579623766064,,55.876327062767736,-0.13737470518327108,-0.20031434278668728,-0.4247949085175751,-0.10977212343059499,-0.16884452398497918,-0.26728351597408506,0.09843899198910588,True
73,Tolima,73555,Planadas,2024,27075,11.0,9.0,11.0,3.0,3.0,8.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,21.0,21.0,2.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,40.62788550323176,33.2409972299169,,77.56232686980609,0.43084398350157943,-0.07098897957769357,-0.4257648718740243,-0.10362787914334978,0.17992750196194293,-0.264696375508687,0.4446238774706299,True
73,Tolima,73555,Planadas,2025,27270,11.0,9.0,11.0,3.0,3.0,8.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,40.33736707004034,33.00330033003301,,,,,,,,,,True
73,Tolima,73563,Prado,2021,8637,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,561.0,122.0,54.0,4.0,2.0,2.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,34.73428273706148,34.73428273706148,6495.310871830497,23.15618849137432,-0.6939968217389104,-0.1987513574983267,-0.5340305322282901,-0.12424463675036758,-0.4463740896186186,-0.32913758448932884,-0.11723650512928974,True
73,Tolima,73563,Prado,2022,8624,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,34.78664192949907,34.78664192949907,,69.57328385899814,0.2466744215549999,-0.5330164858681818,-0.5301557083790926,-0.11698194637989753,-0.14317103215659097,-0.3235688273794951,0.18039779522290414,True
73,Tolima,73563,Prado,2023,8630,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,34.762456546929315,34.762456546929315,,46.349942062572424,-0.3427204697642519,-0.20031434278668728,-0.5277031892643325,-0.10977212343059499,-0.2715174062754696,-0.3187376563474637,0.047220250071994097,True
73,Tolima,73563,Prado,2024,8623,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,34.79067609880552,34.79067609880552,,69.58135219761104,0.23985580654868974,-0.07098897957769357,-0.5235550726329717,-0.10362787914334978,0.08443341348549809,-0.3135914758881608,0.3980248893736589,True
73,Tolima,73563,Prado,2025,8634,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,34.746351633078525,34.746351633078525,,,,,,,,,,True
73,Tolima,73585,Purificación,2021,23892,11.0,11.0,11.0,5.0,1.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,840.0,96.0,52.0,4.0,13.0,13.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,46.04051565377532,46.04051565377532,3515.821195379206,54.41151849991628,0.1507433733949056,-0.1987513574983267,-0.35129274046526576,-0.12424463675036758,-0.024003992051710554,-0.23776868860781666,0.2137646965561061,True
73,Tolima,73585,Purificación,2022,23947,11.0,11.0,11.0,5.0,1.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,45.93477262287551,45.93477262287551,,41.758884202614105,-0.39301850605425104,-0.5330164858681818,-0.34756031792083225,-0.11698194637989753,-0.46301749596121644,-0.23227113215036488,-0.23074636381085156,True
73,Tolima,73585,Purificación,2023,23997,11.0,11.0,11.0,5.0,1.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,14.0,14.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,45.83906321623537,45.83906321623537,,58.340625911572275,-0.08425557014375461,-0.20031434278668728,-0.34425239701950855,-0.10977212343059499,-0.14228495646522094,-0.22701226022505178,0.08472730375983084,True
73,Tolima,73585,Purificación,2024,24074,11.0,11.0,11.0,5.0,1.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,16.0,16.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,45.69244828445626,45.69244828445626,,66.4617429592091,0.1652022077440828,-0.07098897957769357,-0.34091874475775397,-0.10362787914334978,0.04710661408319462,-0.2222733119505519,0.2693799260337465,True
73,Tolima,73585,Purificación,2025,24120,11.0,11.0,11.0,5.0,1.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,45.60530679933665,45.60530679933665,,,,,,,,,,True
73,Tolima,73616,Rioblanco,2021,23358,15.0,4.0,15.0,14.0,12.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,130.0,44.0,30.0,3.0,10.0,10.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,64.21782686873877,17.12475383166367,556.5544995290692,42.81188457915917,-0.16276081993862357,-0.1987513574983267,-0.05750065816159403,-0.12424463675036758,-0.18075608871847515,-0.09087264745598081,-0.08988344126249434,True
73,Tolima,73616,Rioblanco,2022,23530,15.0,4.0,15.0,14.0,12.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,63.748406289842755,16.999575010624735,,42.49893752656183,-0.3759982977006107,-0.5330164858681818,-0.05579055989020126,-0.11698194637989753,-0.45450739178439625,-0.0863862531350494,-0.36812113864934687,True
73,Tolima,73616,Rioblanco,2023,23669,15.0,4.0,15.0,14.0,12.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,16.0,16.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,63.37403354598842,16.899742278930244,,67.59896911572098,0.1153124258977727,-0.20031434278668728,-0.0538381668296221,-0.10977212343059499,-0.04250095844445729,-0.08180514513010854,0.039304186685651256,True
73,Tolima,73616,Rioblanco,2024,23853,15.0,4.0,15.0,14.0,12.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,14.0,14.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,62.885171676518674,16.769379113738314,,58.6928268980841,-0.020711314896655047,-0.07098897957769357,-0.05289072389765707,-0.10362787914334978,-0.04585014723717431,-0.07825930152050342,0.03240915428332911,True
73,Tolima,73616,Rioblanco,2025,24014,15.0,4.0,15.0,14.0,12.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,62.463562921629055,16.656950112434412,,,,,,,,,,True
73,Tolima,73622,Roncesvalles,2021,5580,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,87.0,29.0,18.0,4.0,6.0,6.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,17.921146953405017,17.921146953405017,1559.1397849462364,107.52688172043011,1.5862963584133944,-0.1987513574983267,-0.805774032326841,-0.12424463675036758,0.6937725004575339,-0.46500933453860427,1.1587818349961383,True
73,Tolima,73622,Roncesvalles,2022,5600,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,17.857142857142858,17.857142857142858,,35.714285714285715,-0.5320359556842936,-0.5330164858681818,-0.8074442133673123,-0.11698194637989753,-0.5325262207762378,-0.46221307987360494,-0.07031314090263285,True
73,Tolima,73622,Roncesvalles,2023,5607,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,1.0,1.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,17.834849295523455,17.834849295523455,,17.834849295523455,-0.957376871560654,-0.20031434278668728,-0.8080582703637486,-0.10977212343059499,-0.5788456071736706,-0.45891519689717175,-0.11993041027649887,True
73,Tolima,73622,Roncesvalles,2024,5609,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,17.828489926903192,17.828489926903192,,71.31395970761277,0.2813178538927273,-0.07098897957769357,-0.8077209258920967,-0.10362787914334978,0.10516443715751686,-0.45567440251772323,0.5608388396752401,True
73,Tolima,73622,Roncesvalles,2025,5642,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,17.72421127259837,17.72421127259837,,,,,,,,,,True
73,Tolima,73624,Rovira,2021,22138,13.0,12.0,13.0,3.0,2.0,11.0,Fecha corte REPS: Mar 12 2026  3:11PM,1418.0,136.0,52.0,4.0,24.0,24.0,2.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,58.722558496702504,54.20543861234077,6405.275996024934,108.41087722468154,1.6101881725313285,-0.1987513574983267,-0.14631832314765778,-0.12424463675036758,0.705718407516501,-0.13528147994901268,0.8409998874655136,True
73,Tolima,73624,Rovira,2022,22190,13.0,12.0,13.0,3.0,2.0,11.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,34.0,34.0,3.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,58.584948174853544,54.0784136998648,,153.22217214961694,2.1704837758080755,-0.5330164858681818,-0.14036291345809562,-0.11698194637989753,0.8187336449699468,-0.12867242991899658,0.9474060748889435,True
73,Tolima,73624,Rovira,2023,22250,13.0,12.0,13.0,3.0,2.0,11.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,30.0,30.0,2.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,58.426966292134836,53.93258426966292,,134.83146067415728,1.5645407935806233,-0.20031434278668728,-0.13577150924239578,-0.10977212343059499,0.682113225396968,-0.12277181633649539,0.8048850417334633,True
73,Tolima,73624,Rovira,2024,22305,13.0,12.0,13.0,3.0,2.0,11.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,13.0,13.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,58.28289621161174,53.79959650302623,,58.28289621161174,-0.030521133584485705,-0.07098897957769357,-0.12999219661850162,-0.10362787914334978,-0.050755056581089635,-0.1168100378809257,0.06605498129983606,True
73,Tolima,73624,Rovira,2025,22356,13.0,12.0,13.0,3.0,2.0,11.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,58.14993737699052,53.676865271068166,,,,,,,,,,True
73,Tolima,73671,Saldaña,2021,14674,10.0,10.0,10.0,2.0,1.0,9.0,Fecha corte REPS: Mar 12 2026  3:11PM,317.0,93.0,38.0,4.0,7.0,7.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,68.14774430966335,68.14774430966335,2160.283494616328,47.703421016764345,-0.03055689044315877,-0.1987513574983267,0.006016911329118576,-0.12424463675036758,-0.11465412397074273,-0.0591138627106245,-0.05554026126011823,True
73,Tolima,73671,Saldaña,2022,14717,10.0,10.0,10.0,2.0,1.0,9.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,13.0,13.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,67.94863083508866,67.94863083508866,,88.33322008561528,0.6781271465759103,-0.5330164858681818,0.013004977401733874,-0.11698194637989753,0.07255533035386424,-0.05198848448908183,0.12454381484294608,True
73,Tolima,73671,Saldaña,2023,14733,10.0,10.0,10.0,2.0,1.0,9.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,12.0,12.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,67.87483879725787,67.87483879725787,,81.44980655670943,0.41387382188883737,-0.20031434278668728,0.02070418298343419,-0.10977212343059499,0.10677973955107505,-0.044533970223580396,0.15131370977465544,True
73,Tolima,73671,Saldaña,2024,14768,10.0,10.0,10.0,2.0,1.0,9.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,12.0,12.0,3.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,67.71397616468039,67.71397616468039,,81.25677139761648,0.5192536394898777,-0.07098897957769357,0.028005767491699852,-0.10362787914334978,0.22413232995609206,-0.03781105582582497,0.261943385781917,True
73,Tolima,73671,Saldaña,2025,14797,10.0,10.0,10.0,2.0,1.0,9.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,67.5812664729337,67.5812664729337,,,,,,,,,,True
73,Tolima,73675,San Antonio,2021,13179,4.0,3.0,4.0,3.0,3.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,228.0,73.0,32.0,4.0,12.0,12.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,30.35131648835268,22.763487366264513,1730.0250398361027,91.05394946505805,1.1410811581891092,-0.1987513574983267,-0.6048705352214093,-0.12424463675036758,0.4711649003453912,-0.36455758598588844,0.8357224863312797,True
73,Tolima,73675,San Antonio,2022,13213,4.0,3.0,4.0,3.0,3.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,17.0,17.0,2.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,30.27321577234542,22.70491182925906,,128.66116703246803,1.6056144468808686,-0.5330164858681818,-0.6040811793066666,-0.11698194637989753,0.5362989805063434,-0.3605315628432821,0.8968305433496255,True
73,Tolima,73675,San Antonio,2023,13228,4.0,3.0,4.0,3.0,3.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,14.0,14.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,30.23888720895071,22.679165406713032,,105.8361052313275,0.9395321011350507,-0.20031434278668728,-0.6026225579484386,-0.10977212343059499,0.3696088791741817,-0.35619734068951675,0.7258062198636985,True
73,Tolima,73675,San Antonio,2024,13284,4.0,3.0,4.0,3.0,3.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,9.0,9.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,30.111412225233362,22.58355916892502,,67.75067750677506,0.19604696913755737,-0.07098897957769357,-0.6019463246675025,-0.10362787914334978,0.0625289947799319,-0.35278710190542617,0.41531609668535807,True
73,Tolima,73675,San Antonio,2025,13336,4.0,3.0,4.0,3.0,3.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,29.994001199760046,22.495500899820037,,,,,,,,,,True
73,Tolima,73678,San Luis,2021,13860,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,608.0,111.0,53.0,4.0,8.0,8.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,21.645021645021647,14.43001443001443,4386.724386724387,57.72005772005772,0.24016351599670613,-0.1987513574983267,-0.7455866433918161,-0.12424463675036758,0.020706079249189713,-0.43491564007109185,0.45562171932028156,True
73,Tolima,73678,San Luis,2022,13893,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,12.0,12.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,21.593608291945586,14.395738861297056,,86.37443316778234,0.633077742184266,-0.5330164858681818,-0.74624459311107,-0.11698194637989753,0.0500306281580421,-0.4316132697454838,0.4816438979035259,True
73,Tolima,73678,San Luis,2023,13922,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,7.0,7.0,2.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,21.5486280706795,14.365752047119665,,50.280132164918825,-0.2580033507838224,-0.20031434278668728,-0.7465506553635428,-0.10977212343059499,-0.22915884678525483,-0.4281613893970689,0.19900254261181405,True
73,Tolima,73678,San Luis,2024,13979,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,21.460762572430074,14.307175048286716,,71.53587524143359,0.2866283886309999,-0.07098897957769357,-0.7468698159511092,-0.10362787914334978,0.10781970452665315,-0.4252488475472295,0.5330685520738827,True
73,Tolima,73678,San Luis,2025,14022,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,21.39495079161318,14.26330052774212,,,,,,,,,,True
73,Tolima,73686,Santa Isabel,2021,5900,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,300.0,82.0,25.0,4.0,9.0,9.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,16.949152542372882,16.949152542372882,5084.745762711865,152.54237288135593,2.8029334816474982,-0.1987513574983267,-0.8214839609641185,-0.12424463675036758,1.3020910620745858,-0.472864298857243,1.7749553609318287,True
73,Tolima,73686,Santa Isabel,2022,5904,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,2.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,16.937669376693766,16.937669376693766,,67.75067750677506,0.20475698282771124,-0.5330164858681818,-0.8225042825211812,-0.11698194637989753,-0.1641297515202353,-0.4697431144505394,0.3056133629303041,True
73,Tolima,73686,Santa Isabel,2023,5925,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,1.0,1.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,16.877637130801688,16.877637130801688,,16.877637130801688,-0.9780100355391177,-0.20031434278668728,-0.8239116210520233,-0.10977212343059499,-0.5891621891629025,-0.46684187224130913,-0.1223203169215934,True
73,Tolima,73686,Santa Isabel,2024,5933,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,4.0,4.0,2.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,16.854879487611665,16.854879487611665,,67.41951795044666,0.1881221776751765,-0.07098897957769357,-0.8240317267770416,-0.10362787914334978,0.058566599048741466,-0.4638298029601957,0.5223964020089372,True
73,Tolima,73686,Santa Isabel,2025,5940,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,16.835016835016837,16.835016835016837,,,,,,,,,,True
73,Tolima,73770,Suárez,2021,3886,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,128.0,56.0,28.0,3.0,1.0,1.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,25.73340195573855,25.73340195573855,3293.8754503345344,25.73340195573855,-0.6243422762839895,-0.1987513574983267,-0.6795079065241716,-0.12424463675036758,-0.41154681689115813,-0.4018762716372696,-0.009670545253888552,True
73,Tolima,73770,Suárez,2022,3904,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,7.0,7.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,25.614754098360656,25.614754098360656,,179.30327868852459,2.7703133462202945,-0.5330164858681818,-0.6803821890177811,-0.11698194637989753,1.1186484301760564,-0.39868206769883935,1.5173304978748958,True
73,Tolima,73770,Suárez,2023,3890,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,25.706940874035986,25.706940874035986,,77.12082262210798,0.3205605119720858,-0.20031434278668728,-0.6776806664804461,-0.10977212343059499,0.06012308459269926,-0.39372639495552053,0.4538494795482198,True
73,Tolima,73770,Suárez,2024,3916,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,25.53626149131767,25.53626149131767,,51.07252298263534,-0.20306848459285246,-0.07098897957769357,-0.6785933794112989,-0.10362787914334978,-0.137028732085273,-0.3911106292773244,0.2540818971920514,True
73,Tolima,73770,Suárez,2025,3924,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,25.484199796126404,25.484199796126404,,,,,,,,,,True
73,Tolima,73854,Valle de San Juan,2021,5466,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,135.0,44.0,23.0,4.0,5.0,5.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,18.294914013904133,18.294914013904133,2469.813391877058,91.47457006952067,1.152449303442861,-0.1987513574983267,-0.7997329956904563,-0.12424463675036758,0.4768489729722671,-0.46198881622041194,0.938837789192679,True
73,Tolima,73854,Valle de San Juan,2022,5464,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,18.301610541727673,18.301610541727673,,54.904831625183014,-0.09067980031805688,-0.5330164858681818,-0.8001642708688752,-0.11698194637989753,-0.31184814309311937,-0.4585731086243864,0.14672496553126702,True
73,Tolima,73854,Valle de San Juan,2023,5467,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,18.291567587342236,18.291567587342236,,54.8747027620267,-0.1589651939000657,-0.20031434278668728,-0.8004941006709643,-0.10977212343059499,-0.17963976834337647,-0.4551331120507796,0.27549334370740314,True
73,Tolima,73854,Valle de San Juan,2024,5503,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,7.0,7.0,1.0,Tolima,12.6,,,2020,220.0,1380444,15.93690146068946,15.93690146068946,True,False,True,18.17190623296384,18.17190623296384,,127.20334363074686,1.6187749922654946,-0.07098897957769357,-0.8019677059565395,-0.10362787914334978,0.7738930063439005,-0.4527977925499447,1.2266907988938451,True
73,Tolima,73854,Valle de San Juan,2025,5511,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Tolima,12.2,,,2020,220.0,1386410,15.868321780714219,15.868321780714219,True,False,False,18.145527127563057,18.145527127563057,,,,,,,,,,True
73,Tolima,73861,Venadillo,2021,12961,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1193.0,142.0,77.0,4.0,9.0,9.0,1.0,Tolima,16.6,,,2020,220.0,1361747,16.15571761861785,16.15571761861785,True,True,True,46.29272432682664,46.29272432682664,9204.536686984029,69.43908649023994,0.5568946030592018,-0.1987513574983267,-0.3472163998913202,-0.12424463675036758,0.17907162278043753,-0.23573051832084388,0.41480214110128144,True
73,Tolima,73861,Venadillo,2022,12993,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,9.0,9.0,1.0,Tolima,10.5,,,2020,220.0,1368345,16.077816632501307,16.077816632501307,True,False,True,46.17871161394597,46.17871161394597,,69.26806742091895,0.23965486336782443,-0.5330164858681818,-0.34356483773248386,-0.11698194637989753,-0.1466808112501787,-0.23027339205619068,0.08359258080601198,True
73,Tolima,73861,Venadillo,2023,13023,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,7.0,7.0,2.0,Tolima,12.9,,,2020,220.0,1373558,16.016797252100023,16.016797252100023,True,False,True,46.072333563695,46.072333563695,,53.75105582431084,-0.18318593865682398,-0.20031434278668728,-0.3403889728385923,-0.10977212343059499,-0.1917501407217556,-0.22508054813459366,0.03333040741283805,True
