cod_dpto,departamento,cod_mpio,municipio,year,area_geografica,population
68,Santander,68344,Hato,2024,Cabecera Municipal,820
68,Santander,68344,Hato,2024,Centros Poblados y Rural Disperso,1798
68,Santander,68344,Hato,2024,Total,2618
68,Santander,68344,Hato,2025,Cabecera Municipal,849
68,Santander,68344,Hato,2025,Centros Poblados y Rural Disperso,1813
68,Santander,68344,Hato,2025,Total,2662
68,Santander,68368,Jesús María,2019,Cabecera Municipal,747
68,Santander,68368,Jesús María,2019,Centros Poblados y Rural Disperso,2603
68,Santander,68368,Jesús María,2019,Total,3350
68,Santander,68368,Jesús María,2020,Cabecera Municipal,764
68,Santander,68368,Jesús María,2020,Centros Poblados y Rural Disperso,2637
68,Santander,68368,Jesús María,2020,Total,3401
68,Santander,68368,Jesús María,2021,Cabecera Municipal,781
68,Santander,68368,Jesús María,2021,Centros Poblados y Rural Disperso,2631
68,Santander,68368,Jesús María,2021,Total,3412
68,Santander,68368,Jesús María,2022,Cabecera Municipal,801
68,Santander,68368,Jesús María,2022,Centros Poblados y Rural Disperso,2615
68,Santander,68368,Jesús María,2022,Total,3416
68,Santander,68368,Jesús María,2023,Cabecera Municipal,821
68,Santander,68368,Jesús María,2023,Centros Poblados y Rural Disperso,2607
68,Santander,68368,Jesús María,2023,Total,3428
68,Santander,68368,Jesús María,2024,Cabecera Municipal,826
68,Santander,68368,Jesús María,2024,Centros Poblados y Rural Disperso,2603
68,Santander,68368,Jesús María,2024,Total,3429
68,Santander,68368,Jesús María,2025,Cabecera Municipal,849
68,Santander,68368,Jesús María,2025,Centros Poblados y Rural Disperso,2587
68,Santander,68368,Jesús María,2025,Total,3436
68,Santander,68370,Jordán,2019,Cabecera Municipal,179
68,Santander,68370,Jordán,2019,Centros Poblados y Rural Disperso,1252
68,Santander,68370,Jordán,2019,Total,1431
68,Santander,68370,Jordán,2020,Cabecera Municipal,189
68,Santander,68370,Jordán,2020,Centros Poblados y Rural Disperso,1288
68,Santander,68370,Jordán,2020,Total,1477
68,Santander,68370,Jordán,2021,Cabecera Municipal,188
68,Santander,68370,Jordán,2021,Centros Poblados y Rural Disperso,1321
68,Santander,68370,Jordán,2021,Total,1509
68,Santander,68370,Jordán,2022,Cabecera Municipal,189
68,Santander,68370,Jordán,2022,Centros Poblados y Rural Disperso,1319
68,Santander,68370,Jordán,2022,Total,1508
68,Santander,68370,Jordán,2023,Cabecera Municipal,190
68,Santander,68370,Jordán,2023,Centros Poblados y Rural Disperso,1341
68,Santander,68370,Jordán,2023,Total,1531
68,Santander,68370,Jordán,2024,Cabecera Municipal,193
68,Santander,68370,Jordán,2024,Centros Poblados y Rural Disperso,1358
68,Santander,68370,Jordán,2024,Total,1551
68,Santander,68370,Jordán,2025,Cabecera Municipal,195
68,Santander,68370,Jordán,2025,Centros Poblados y Rural Disperso,1369
68,Santander,68370,Jordán,2025,Total,1564
68,Santander,68377,La Belleza,2019,Cabecera Municipal,1784
68,Santander,68377,La Belleza,2019,Centros Poblados y Rural Disperso,4426
68,Santander,68377,La Belleza,2019,Total,6210
68,Santander,68377,La Belleza,2020,Cabecera Municipal,1835
68,Santander,68377,La Belleza,2020,Centros Poblados y Rural Disperso,4448
68,Santander,68377,La Belleza,2020,Total,6283
68,Santander,68377,La Belleza,2021,Cabecera Municipal,1875
68,Santander,68377,La Belleza,2021,Centros Poblados y Rural Disperso,4433
68,Santander,68377,La Belleza,2021,Total,6308
68,Santander,68377,La Belleza,2022,Cabecera Municipal,1898
68,Santander,68377,La Belleza,2022,Centros Poblados y Rural Disperso,4405
68,Santander,68377,La Belleza,2022,Total,6303
68,Santander,68377,La Belleza,2023,Cabecera Municipal,1939
68,Santander,68377,La Belleza,2023,Centros Poblados y Rural Disperso,4382
68,Santander,68377,La Belleza,2023,Total,6321
68,Santander,68377,La Belleza,2024,Cabecera Municipal,1970
68,Santander,68377,La Belleza,2024,Centros Poblados y Rural Disperso,4366
68,Santander,68377,La Belleza,2024,Total,6336
68,Santander,68377,La Belleza,2025,Cabecera Municipal,2005
68,Santander,68377,La Belleza,2025,Centros Poblados y Rural Disperso,4336
68,Santander,68377,La Belleza,2025,Total,6341
68,Santander,68385,Landázuri,2019,Cabecera Municipal,3324
68,Santander,68385,Landázuri,2019,Centros Poblados y Rural Disperso,7084
68,Santander,68385,Landázuri,2019,Total,10408
68,Santander,68385,Landázuri,2020,Cabecera Municipal,3413
68,Santander,68385,Landázuri,2020,Centros Poblados y Rural Disperso,7120
68,Santander,68385,Landázuri,2020,Total,10533
68,Santander,68385,Landázuri,2021,Cabecera Municipal,3450
68,Santander,68385,Landázuri,2021,Centros Poblados y Rural Disperso,7104
68,Santander,68385,Landázuri,2021,Total,10554
68,Santander,68385,Landázuri,2022,Cabecera Municipal,3517
68,Santander,68385,Landázuri,2022,Centros Poblados y Rural Disperso,7055
68,Santander,68385,Landázuri,2022,Total,10572
68,Santander,68385,Landázuri,2023,Cabecera Municipal,3567
68,Santander,68385,Landázuri,2023,Centros Poblados y Rural Disperso,7030
68,Santander,68385,Landázuri,2023,Total,10597
68,Santander,68385,Landázuri,2024,Cabecera Municipal,3642
68,Santander,68385,Landázuri,2024,Centros Poblados y Rural Disperso,6977
68,Santander,68385,Landázuri,2024,Total,10619
68,Santander,68385,Landázuri,2025,Cabecera Municipal,3682
68,Santander,68385,Landázuri,2025,Centros Poblados y Rural Disperso,6947
68,Santander,68385,Landázuri,2025,Total,10629
68,Santander,68397,La Paz,2019,Cabecera Municipal,795
68,Santander,68397,La Paz,2019,Centros Poblados y Rural Disperso,4166
68,Santander,68397,La Paz,2019,Total,4961
68,Santander,68397,La Paz,2020,Cabecera Municipal,827
68,Santander,68397,La Paz,2020,Centros Poblados y Rural Disperso,4209
68,Santander,68397,La Paz,2020,Total,5036
68,Santander,68397,La Paz,2021,Cabecera Municipal,859
68,Santander,68397,La Paz,2021,Centros Poblados y Rural Disperso,4194
68,Santander,68397,La Paz,2021,Total,5053
68,Santander,68397,La Paz,2022,Cabecera Municipal,873
68,Santander,68397,La Paz,2022,Centros Poblados y Rural Disperso,4202
68,Santander,68397,La Paz,2022,Total,5075
68,Santander,68397,La Paz,2023,Cabecera Municipal,892
68,Santander,68397,La Paz,2023,Centros Poblados y Rural Disperso,4166
68,Santander,68397,La Paz,2023,Total,5058
68,Santander,68397,La Paz,2024,Cabecera Municipal,911
68,Santander,68397,La Paz,2024,Centros Poblados y Rural Disperso,4164
68,Santander,68397,La Paz,2024,Total,5075
68,Santander,68397,La Paz,2025,Cabecera Municipal,946
68,Santander,68397,La Paz,2025,Centros Poblados y Rural Disperso,4139
68,Santander,68397,La Paz,2025,Total,5085
68,Santander,68406,Lebrija,2019,Cabecera Municipal,23949
68,Santander,68406,Lebrija,2019,Centros Poblados y Rural Disperso,19643
68,Santander,68406,Lebrija,2019,Total,43592
68,Santander,68406,Lebrija,2020,Cabecera Municipal,25263
68,Santander,68406,Lebrija,2020,Centros Poblados y Rural Disperso,20248
68,Santander,68406,Lebrija,2020,Total,45511
68,Santander,68406,Lebrija,2021,Cabecera Municipal,26251
68,Santander,68406,Lebrija,2021,Centros Poblados y Rural Disperso,20644
68,Santander,68406,Lebrija,2021,Total,46895
68,Santander,68406,Lebrija,2022,Cabecera Municipal,27120
68,Santander,68406,Lebrija,2022,Centros Poblados y Rural Disperso,20907
68,Santander,68406,Lebrija,2022,Total,48027
68,Santander,68406,Lebrija,2023,Cabecera Municipal,27987
68,Santander,68406,Lebrija,2023,Centros Poblados y Rural Disperso,21140
68,Santander,68406,Lebrija,2023,Total,49127
68,Santander,68406,Lebrija,2024,Cabecera Municipal,28871
68,Santander,68406,Lebrija,2024,Centros Poblados y Rural Disperso,21350
68,Santander,68406,Lebrija,2024,Total,50221
68,Santander,68406,Lebrija,2025,Cabecera Municipal,29724
68,Santander,68406,Lebrija,2025,Centros Poblados y Rural Disperso,21517
68,Santander,68406,Lebrija,2025,Total,51241
68,Santander,68418,Los Santos,2019,Cabecera Municipal,1759
68,Santander,68418,Los Santos,2019,Centros Poblados y Rural Disperso,12951
68,Santander,68418,Los Santos,2019,Total,14710
68,Santander,68418,Los Santos,2020,Cabecera Municipal,1889
68,Santander,68418,Los Santos,2020,Centros Poblados y Rural Disperso,13473
68,Santander,68418,Los Santos,2020,Total,15362
68,Santander,68418,Los Santos,2021,Cabecera Municipal,2000
68,Santander,68418,Los Santos,2021,Centros Poblados y Rural Disperso,13778
68,Santander,68418,Los Santos,2021,Total,15778
68,Santander,68418,Los Santos,2022,Cabecera Municipal,2133
68,Santander,68418,Los Santos,2022,Centros Poblados y Rural Disperso,14002
68,Santander,68418,Los Santos,2022,Total,16135
68,Santander,68418,Los Santos,2023,Cabecera Municipal,2238
68,Santander,68418,Los Santos,2023,Centros Poblados y Rural Disperso,14192
68,Santander,68418,Los Santos,2023,Total,16430
68,Santander,68418,Los Santos,2024,Cabecera Municipal,2375
68,Santander,68418,Los Santos,2024,Centros Poblados y Rural Disperso,14362
68,Santander,68418,Los Santos,2024,Total,16737
68,Santander,68418,Los Santos,2025,Cabecera Municipal,2508
68,Santander,68418,Los Santos,2025,Centros Poblados y Rural Disperso,14508
68,Santander,68418,Los Santos,2025,Total,17016
68,Santander,68425,Macaravita,2019,Cabecera Municipal,299
68,Santander,68425,Macaravita,2019,Centros Poblados y Rural Disperso,1936
68,Santander,68425,Macaravita,2019,Total,2235
68,Santander,68425,Macaravita,2020,Cabecera Municipal,319
68,Santander,68425,Macaravita,2020,Centros Poblados y Rural Disperso,1992
68,Santander,68425,Macaravita,2020,Total,2311
68,Santander,68425,Macaravita,2021,Cabecera Municipal,335
68,Santander,68425,Macaravita,2021,Centros Poblados y Rural Disperso,2022
68,Santander,68425,Macaravita,2021,Total,2357
68,Santander,68425,Macaravita,2022,Cabecera Municipal,350
68,Santander,68425,Macaravita,2022,Centros Poblados y Rural Disperso,2019
68,Santander,68425,Macaravita,2022,Total,2369
68,Santander,68425,Macaravita,2023,Cabecera Municipal,353
68,Santander,68425,Macaravita,2023,Centros Poblados y Rural Disperso,2049
68,Santander,68425,Macaravita,2023,Total,2402
68,Santander,68425,Macaravita,2024,Cabecera Municipal,369
68,Santander,68425,Macaravita,2024,Centros Poblados y Rural Disperso,2061
68,Santander,68425,Macaravita,2024,Total,2430
68,Santander,68425,Macaravita,2025,Cabecera Municipal,394
68,Santander,68425,Macaravita,2025,Centros Poblados y Rural Disperso,2064
68,Santander,68425,Macaravita,2025,Total,2458
68,Santander,68432,Málaga,2019,Cabecera Municipal,18625
68,Santander,68432,Málaga,2019,Centros Poblados y Rural Disperso,2916
68,Santander,68432,Málaga,2019,Total,21541
68,Santander,68432,Málaga,2020,Cabecera Municipal,19250
68,Santander,68432,Málaga,2020,Centros Poblados y Rural Disperso,2978
68,Santander,68432,Málaga,2020,Total,22228
68,Santander,68432,Málaga,2021,Cabecera Municipal,19695
68,Santander,68432,Málaga,2021,Centros Poblados y Rural Disperso,3020
68,Santander,68432,Málaga,2021,Total,22715
68,Santander,68432,Málaga,2022,Cabecera Municipal,20067
68,Santander,68432,Málaga,2022,Centros Poblados y Rural Disperso,3035
68,Santander,68432,Málaga,2022,Total,23102
68,Santander,68432,Málaga,2023,Cabecera Municipal,20414
68,Santander,68432,Málaga,2023,Centros Poblados y Rural Disperso,3035
68,Santander,68432,Málaga,2023,Total,23449
68,Santander,68432,Málaga,2024,Cabecera Municipal,20745
68,Santander,68432,Málaga,2024,Centros Poblados y Rural Disperso,3051
68,Santander,68432,Málaga,2024,Total,23796
68,Santander,68432,Málaga,2025,Cabecera Municipal,21063
68,Santander,68432,Málaga,2025,Centros Poblados y Rural Disperso,3053
68,Santander,68432,Málaga,2025,Total,24116
68,Santander,68444,Matanza,2019,Cabecera Municipal,1505
68,Santander,68444,Matanza,2019,Centros Poblados y Rural Disperso,3638
68,Santander,68444,Matanza,2019,Total,5143
68,Santander,68444,Matanza,2020,Cabecera Municipal,1570
68,Santander,68444,Matanza,2020,Centros Poblados y Rural Disperso,3736
68,Santander,68444,Matanza,2020,Total,5306
68,Santander,68444,Matanza,2021,Cabecera Municipal,1597
68,Santander,68444,Matanza,2021,Centros Poblados y Rural Disperso,3793
68,Santander,68444,Matanza,2021,Total,5390
68,Santander,68444,Matanza,2022,Cabecera Municipal,1667
68,Santander,68444,Matanza,2022,Centros Poblados y Rural Disperso,3823
68,Santander,68444,Matanza,2022,Total,5490
68,Santander,68444,Matanza,2023,Cabecera Municipal,1702
68,Santander,68444,Matanza,2023,Centros Poblados y Rural Disperso,3841
68,Santander,68444,Matanza,2023,Total,5543
68,Santander,68444,Matanza,2024,Cabecera Municipal,1745
68,Santander,68444,Matanza,2024,Centros Poblados y Rural Disperso,3862
68,Santander,68444,Matanza,2024,Total,5607
68,Santander,68444,Matanza,2025,Cabecera Municipal,1781
68,Santander,68444,Matanza,2025,Centros Poblados y Rural Disperso,3892
68,Santander,68444,Matanza,2025,Total,5673
68,Santander,68464,Mogotes,2019,Cabecera Municipal,4274
68,Santander,68464,Mogotes,2019,Centros Poblados y Rural Disperso,6468
68,Santander,68464,Mogotes,2019,Total,10742
68,Santander,68464,Mogotes,2020,Cabecera Municipal,4432
68,Santander,68464,Mogotes,2020,Centros Poblados y Rural Disperso,6554
68,Santander,68464,Mogotes,2020,Total,10986
68,Santander,68464,Mogotes,2021,Cabecera Municipal,4518
68,Santander,68464,Mogotes,2021,Centros Poblados y Rural Disperso,6578
68,Santander,68464,Mogotes,2021,Total,11096
68,Santander,68464,Mogotes,2022,Cabecera Municipal,4584
68,Santander,68464,Mogotes,2022,Centros Poblados y Rural Disperso,6548
68,Santander,68464,Mogotes,2022,Total,11132
68,Santander,68464,Mogotes,2023,Cabecera Municipal,4664
68,Santander,68464,Mogotes,2023,Centros Poblados y Rural Disperso,6506
68,Santander,68464,Mogotes,2023,Total,11170
68,Santander,68464,Mogotes,2024,Cabecera Municipal,4718
68,Santander,68464,Mogotes,2024,Centros Poblados y Rural Disperso,6467
68,Santander,68464,Mogotes,2024,Total,11185
68,Santander,68464,Mogotes,2025,Cabecera Municipal,4780
68,Santander,68464,Mogotes,2025,Centros Poblados y Rural Disperso,6401
68,Santander,68464,Mogotes,2025,Total,11181
68,Santander,68468,Molagavita,2019,Cabecera Municipal,653
68,Santander,68468,Molagavita,2019,Centros Poblados y Rural Disperso,3617
68,Santander,68468,Molagavita,2019,Total,4270
68,Santander,68468,Molagavita,2020,Cabecera Municipal,687
68,Santander,68468,Molagavita,2020,Centros Poblados y Rural Disperso,3711
68,Santander,68468,Molagavita,2020,Total,4398
68,Santander,68468,Molagavita,2021,Cabecera Municipal,731
68,Santander,68468,Molagavita,2021,Centros Poblados y Rural Disperso,3764
68,Santander,68468,Molagavita,2021,Total,4495
68,Santander,68468,Molagavita,2022,Cabecera Municipal,769
68,Santander,68468,Molagavita,2022,Centros Poblados y Rural Disperso,3794
68,Santander,68468,Molagavita,2022,Total,4563
68,Santander,68468,Molagavita,2023,Cabecera Municipal,789
68,Santander,68468,Molagavita,2023,Centros Poblados y Rural Disperso,3825
68,Santander,68468,Molagavita,2023,Total,4614
68,Santander,68468,Molagavita,2024,Cabecera Municipal,822
68,Santander,68468,Molagavita,2024,Centros Poblados y Rural Disperso,3838
68,Santander,68468,Molagavita,2024,Total,4660
68,Santander,68468,Molagavita,2025,Cabecera Municipal,850
68,Santander,68468,Molagavita,2025,Centros Poblados y Rural Disperso,3866
68,Santander,68468,Molagavita,2025,Total,4716
68,Santander,68498,Ocamonte,2019,Cabecera Municipal,857
68,Santander,68498,Ocamonte,2019,Centros Poblados y Rural Disperso,5005
68,Santander,68498,Ocamonte,2019,Total,5862
68,Santander,68498,Ocamonte,2020,Cabecera Municipal,921
68,Santander,68498,Ocamonte,2020,Centros Poblados y Rural Disperso,5163
68,Santander,68498,Ocamonte,2020,Total,6084
68,Santander,68498,Ocamonte,2021,Cabecera Municipal,962
68,Santander,68498,Ocamonte,2021,Centros Poblados y Rural Disperso,5242
68,Santander,68498,Ocamonte,2021,Total,6204
68,Santander,68498,Ocamonte,2022,Cabecera Municipal,1013
68,Santander,68498,Ocamonte,2022,Centros Poblados y Rural Disperso,5285
68,Santander,68498,Ocamonte,2022,Total,6298
68,Santander,68498,Ocamonte,2023,Cabecera Municipal,1058
68,Santander,68498,Ocamonte,2023,Centros Poblados y Rural Disperso,5334
68,Santander,68498,Ocamonte,2023,Total,6392
68,Santander,68498,Ocamonte,2024,Cabecera Municipal,1120
68,Santander,68498,Ocamonte,2024,Centros Poblados y Rural Disperso,5374
68,Santander,68498,Ocamonte,2024,Total,6494
68,Santander,68498,Ocamonte,2025,Cabecera Municipal,1169
68,Santander,68498,Ocamonte,2025,Centros Poblados y Rural Disperso,5394
68,Santander,68498,Ocamonte,2025,Total,6563
68,Santander,68500,Oiba,2019,Cabecera Municipal,4951
68,Santander,68500,Oiba,2019,Centros Poblados y Rural Disperso,6081
68,Santander,68500,Oiba,2019,Total,11032
68,Santander,68500,Oiba,2020,Cabecera Municipal,5109
68,Santander,68500,Oiba,2020,Centros Poblados y Rural Disperso,6199
68,Santander,68500,Oiba,2020,Total,11308
68,Santander,68500,Oiba,2021,Cabecera Municipal,5222
68,Santander,68500,Oiba,2021,Centros Poblados y Rural Disperso,6217
68,Santander,68500,Oiba,2021,Total,11439
68,Santander,68500,Oiba,2022,Cabecera Municipal,5297
68,Santander,68500,Oiba,2022,Centros Poblados y Rural Disperso,6196
68,Santander,68500,Oiba,2022,Total,11493
68,Santander,68500,Oiba,2023,Cabecera Municipal,5388
68,Santander,68500,Oiba,2023,Centros Poblados y Rural Disperso,6148
68,Santander,68500,Oiba,2023,Total,11536
68,Santander,68500,Oiba,2024,Cabecera Municipal,5468
68,Santander,68500,Oiba,2024,Centros Poblados y Rural Disperso,6127
68,Santander,68500,Oiba,2024,Total,11595
68,Santander,68500,Oiba,2025,Cabecera Municipal,5534
68,Santander,68500,Oiba,2025,Centros Poblados y Rural Disperso,6075
68,Santander,68500,Oiba,2025,Total,11609
68,Santander,68502,Onzaga,2019,Cabecera Municipal,1295
68,Santander,68502,Onzaga,2019,Centros Poblados y Rural Disperso,3016
68,Santander,68502,Onzaga,2019,Total,4311
68,Santander,68502,Onzaga,2020,Cabecera Municipal,1376
68,Santander,68502,Onzaga,2020,Centros Poblados y Rural Disperso,3082
68,Santander,68502,Onzaga,2020,Total,4458
68,Santander,68502,Onzaga,2021,Cabecera Municipal,1415
68,Santander,68502,Onzaga,2021,Centros Poblados y Rural Disperso,3120
68,Santander,68502,Onzaga,2021,Total,4535
68,Santander,68502,Onzaga,2022,Cabecera Municipal,1466
68,Santander,68502,Onzaga,2022,Centros Poblados y Rural Disperso,3130
68,Santander,68502,Onzaga,2022,Total,4596
68,Santander,68502,Onzaga,2023,Cabecera Municipal,1510
68,Santander,68502,Onzaga,2023,Centros Poblados y Rural Disperso,3147
68,Santander,68502,Onzaga,2023,Total,4657
68,Santander,68502,Onzaga,2024,Cabecera Municipal,1551
68,Santander,68502,Onzaga,2024,Centros Poblados y Rural Disperso,3170
68,Santander,68502,Onzaga,2024,Total,4721
68,Santander,68502,Onzaga,2025,Cabecera Municipal,1595
68,Santander,68502,Onzaga,2025,Centros Poblados y Rural Disperso,3169
68,Santander,68502,Onzaga,2025,Total,4764
68,Santander,68522,Palmar,2019,Cabecera Municipal,488
68,Santander,68522,Palmar,2019,Centros Poblados y Rural Disperso,913
68,Santander,68522,Palmar,2019,Total,1401
68,Santander,68522,Palmar,2020,Cabecera Municipal,516
68,Santander,68522,Palmar,2020,Centros Poblados y Rural Disperso,941
68,Santander,68522,Palmar,2020,Total,1457
68,Santander,68522,Palmar,2021,Cabecera Municipal,535
68,Santander,68522,Palmar,2021,Centros Poblados y Rural Disperso,949
68,Santander,68522,Palmar,2021,Total,1484
68,Santander,68522,Palmar,2022,Cabecera Municipal,537
68,Santander,68522,Palmar,2022,Centros Poblados y Rural Disperso,953
68,Santander,68522,Palmar,2022,Total,1490
68,Santander,68522,Palmar,2023,Cabecera Municipal,568
68,Santander,68522,Palmar,2023,Centros Poblados y Rural Disperso,953
68,Santander,68522,Palmar,2023,Total,1521
68,Santander,68522,Palmar,2024,Cabecera Municipal,567
68,Santander,68522,Palmar,2024,Centros Poblados y Rural Disperso,956
68,Santander,68522,Palmar,2024,Total,1523
68,Santander,68522,Palmar,2025,Cabecera Municipal,583
68,Santander,68522,Palmar,2025,Centros Poblados y Rural Disperso,962
68,Santander,68522,Palmar,2025,Total,1545
68,Santander,68524,Palmas del Socorro,2019,Cabecera Municipal,809
68,Santander,68524,Palmas del Socorro,2019,Centros Poblados y Rural Disperso,1794
68,Santander,68524,Palmas del Socorro,2019,Total,2603
68,Santander,68524,Palmas del Socorro,2020,Cabecera Municipal,842
68,Santander,68524,Palmas del Socorro,2020,Centros Poblados y Rural Disperso,1836
68,Santander,68524,Palmas del Socorro,2020,Total,2678
68,Santander,68524,Palmas del Socorro,2021,Cabecera Municipal,873
68,Santander,68524,Palmas del Socorro,2021,Centros Poblados y Rural Disperso,1854
68,Santander,68524,Palmas del Socorro,2021,Total,2727
68,Santander,68524,Palmas del Socorro,2022,Cabecera Municipal,890
68,Santander,68524,Palmas del Socorro,2022,Centros Poblados y Rural Disperso,1855
68,Santander,68524,Palmas del Socorro,2022,Total,2745
68,Santander,68524,Palmas del Socorro,2023,Cabecera Municipal,906
68,Santander,68524,Palmas del Socorro,2023,Centros Poblados y Rural Disperso,1856
68,Santander,68524,Palmas del Socorro,2023,Total,2762
68,Santander,68524,Palmas del Socorro,2024,Cabecera Municipal,930
68,Santander,68524,Palmas del Socorro,2024,Centros Poblados y Rural Disperso,1859
68,Santander,68524,Palmas del Socorro,2024,Total,2789
68,Santander,68524,Palmas del Socorro,2025,Cabecera Municipal,967
68,Santander,68524,Palmas del Socorro,2025,Centros Poblados y Rural Disperso,1849
68,Santander,68524,Palmas del Socorro,2025,Total,2816
68,Santander,68533,Páramo,2019,Cabecera Municipal,1329
68,Santander,68533,Páramo,2019,Centros Poblados y Rural Disperso,3507
68,Santander,68533,Páramo,2019,Total,4836
68,Santander,68533,Páramo,2020,Cabecera Municipal,1403
68,Santander,68533,Páramo,2020,Centros Poblados y Rural Disperso,3645
68,Santander,68533,Páramo,2020,Total,5048
68,Santander,68533,Páramo,2021,Cabecera Municipal,1468
68,Santander,68533,Páramo,2021,Centros Poblados y Rural Disperso,3711
68,Santander,68533,Páramo,2021,Total,5179
68,Santander,68533,Páramo,2022,Cabecera Municipal,1533
68,Santander,68533,Páramo,2022,Centros Poblados y Rural Disperso,3759
68,Santander,68533,Páramo,2022,Total,5292
68,Santander,68533,Páramo,2023,Cabecera Municipal,1589
68,Santander,68533,Páramo,2023,Centros Poblados y Rural Disperso,3793
68,Santander,68533,Páramo,2023,Total,5382
68,Santander,68533,Páramo,2024,Cabecera Municipal,1662
68,Santander,68533,Páramo,2024,Centros Poblados y Rural Disperso,3834
68,Santander,68533,Páramo,2024,Total,5496
68,Santander,68533,Páramo,2025,Cabecera Municipal,1725
68,Santander,68533,Páramo,2025,Centros Poblados y Rural Disperso,3856
68,Santander,68533,Páramo,2025,Total,5581
68,Santander,68547,Piedecuesta,2019,Cabecera Municipal,143316
68,Santander,68547,Piedecuesta,2019,Centros Poblados y Rural Disperso,32154
68,Santander,68547,Piedecuesta,2019,Total,175470
68,Santander,68547,Piedecuesta,2020,Cabecera Municipal,147768
68,Santander,68547,Piedecuesta,2020,Centros Poblados y Rural Disperso,33060
68,Santander,68547,Piedecuesta,2020,Total,180828
68,Santander,68547,Piedecuesta,2021,Cabecera Municipal,150393
68,Santander,68547,Piedecuesta,2021,Centros Poblados y Rural Disperso,33479
68,Santander,68547,Piedecuesta,2021,Total,183872
68,Santander,68547,Piedecuesta,2022,Cabecera Municipal,152285
68,Santander,68547,Piedecuesta,2022,Centros Poblados y Rural Disperso,33737
68,Santander,68547,Piedecuesta,2022,Total,186022
68,Santander,68547,Piedecuesta,2023,Cabecera Municipal,153965
68,Santander,68547,Piedecuesta,2023,Centros Poblados y Rural Disperso,33945
68,Santander,68547,Piedecuesta,2023,Total,187910
68,Santander,68547,Piedecuesta,2024,Cabecera Municipal,155698
68,Santander,68547,Piedecuesta,2024,Centros Poblados y Rural Disperso,34165
68,Santander,68547,Piedecuesta,2024,Total,189863
68,Santander,68547,Piedecuesta,2025,Cabecera Municipal,157236
68,Santander,68547,Piedecuesta,2025,Centros Poblados y Rural Disperso,34352
68,Santander,68547,Piedecuesta,2025,Total,191588
68,Santander,68549,Pinchote,2019,Cabecera Municipal,1137
68,Santander,68549,Pinchote,2019,Centros Poblados y Rural Disperso,4218
68,Santander,68549,Pinchote,2019,Total,5355
68,Santander,68549,Pinchote,2020,Cabecera Municipal,1214
68,Santander,68549,Pinchote,2020,Centros Poblados y Rural Disperso,4364
68,Santander,68549,Pinchote,2020,Total,5578
68,Santander,68549,Pinchote,2021,Cabecera Municipal,1273
68,Santander,68549,Pinchote,2021,Centros Poblados y Rural Disperso,4425
68,Santander,68549,Pinchote,2021,Total,5698
68,Santander,68549,Pinchote,2022,Cabecera Municipal,1320
68,Santander,68549,Pinchote,2022,Centros Poblados y Rural Disperso,4474
68,Santander,68549,Pinchote,2022,Total,5794
68,Santander,68549,Pinchote,2023,Cabecera Municipal,1376
68,Santander,68549,Pinchote,2023,Centros Poblados y Rural Disperso,4529
68,Santander,68549,Pinchote,2023,Total,5905
68,Santander,68549,Pinchote,2024,Cabecera Municipal,1447
68,Santander,68549,Pinchote,2024,Centros Poblados y Rural Disperso,4566
68,Santander,68549,Pinchote,2024,Total,6013
68,Santander,68549,Pinchote,2025,Cabecera Municipal,1493
68,Santander,68549,Pinchote,2025,Centros Poblados y Rural Disperso,4595
68,Santander,68549,Pinchote,2025,Total,6088
68,Santander,68572,Puente Nacional,2019,Cabecera Municipal,5641
68,Santander,68572,Puente Nacional,2019,Centros Poblados y Rural Disperso,9125
68,Santander,68572,Puente Nacional,2019,Total,14766
68,Santander,68572,Puente Nacional,2020,Cabecera Municipal,5768
68,Santander,68572,Puente Nacional,2020,Centros Poblados y Rural Disperso,9214
68,Santander,68572,Puente Nacional,2020,Total,14982
68,Santander,68572,Puente Nacional,2021,Cabecera Municipal,5874
68,Santander,68572,Puente Nacional,2021,Centros Poblados y Rural Disperso,9223
68,Santander,68572,Puente Nacional,2021,Total,15097
68,Santander,68572,Puente Nacional,2022,Cabecera Municipal,5951
68,Santander,68572,Puente Nacional,2022,Centros Poblados y Rural Disperso,9181
68,Santander,68572,Puente Nacional,2022,Total,15132
68,Santander,68572,Puente Nacional,2023,Cabecera Municipal,6031
68,Santander,68572,Puente Nacional,2023,Centros Poblados y Rural Disperso,9163
68,Santander,68572,Puente Nacional,2023,Total,15194
68,Santander,68572,Puente Nacional,2024,Cabecera Municipal,6120
68,Santander,68572,Puente Nacional,2024,Centros Poblados y Rural Disperso,9137
68,Santander,68572,Puente Nacional,2024,Total,15257
68,Santander,68572,Puente Nacional,2025,Cabecera Municipal,6209
68,Santander,68572,Puente Nacional,2025,Centros Poblados y Rural Disperso,9102
68,Santander,68572,Puente Nacional,2025,Total,15311
68,Santander,68573,Puerto Parra,2019,Cabecera Municipal,2725
68,Santander,68573,Puerto Parra,2019,Centros Poblados y Rural Disperso,5193
68,Santander,68573,Puerto Parra,2019,Total,7918
68,Santander,68573,Puerto Parra,2020,Cabecera Municipal,2856
68,Santander,68573,Puerto Parra,2020,Centros Poblados y Rural Disperso,5379
68,Santander,68573,Puerto Parra,2020,Total,8235
68,Santander,68573,Puerto Parra,2021,Cabecera Municipal,2983
68,Santander,68573,Puerto Parra,2021,Centros Poblados y Rural Disperso,5461
