cod_mpio,year,month,cod_dpto,departamento,municipio,population_total,sedes_reps,prestadores_reps,reps_rows,sedes_ips_reps,sedes_publicas_reps,sedes_privadas_reps,fecha_corte_reps,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados,sivigila_microdata_available
05660,2021,6,05,Antioquia,San Luis,13691,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2021,7,05,Antioquia,San Luis,13691,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,4.0,4.0,True
05660,2021,8,05,Antioquia,San Luis,13691,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2021,9,05,Antioquia,San Luis,13691,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2021,10,05,Antioquia,San Luis,13691,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2021,11,05,Antioquia,San Luis,13691,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05660,2021,12,05,Antioquia,San Luis,13691,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2022,1,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2022,2,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2022,3,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05660,2022,4,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05660,2022,5,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05660,2022,6,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05660,2022,7,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2022,8,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05660,2022,9,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2022,10,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2022,11,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2022,12,05,Antioquia,San Luis,13882,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2023,1,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05660,2023,2,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2023,3,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05660,2023,4,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05660,2023,5,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2023,6,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2023,7,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2023,8,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2023,9,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2023,10,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2023,11,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2023,12,05,Antioquia,San Luis,14066,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2024,1,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05660,2024,2,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2024,3,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2024,4,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05660,2024,5,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2024,6,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2024,7,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2024,8,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2024,9,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05660,2024,10,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2024,11,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2024,12,05,Antioquia,San Luis,14242,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05660,2025,1,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,2,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,3,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,4,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,5,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,6,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,7,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,8,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,9,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,10,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,11,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05660,2025,12,05,Antioquia,San Luis,14447,18.0,18.0,18.0,1.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2021,1,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2021,2,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05664,2021,3,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05664,2021,4,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2021,5,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2021,6,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2021,7,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2021,8,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2021,9,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2021,10,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,7.0,7.0,True
05664,2021,11,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05664,2021,12,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2022,1,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2022,2,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2022,3,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2022,4,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2022,5,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2022,6,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2022,7,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2022,8,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2022,9,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2022,10,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2022,11,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2022,12,05,Antioquia,San Pedro de Los Milagros,22298,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,1,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,2,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,3,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,4,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,5,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05664,2023,6,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,7,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,8,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,4.0,4.0,True
05664,2023,9,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2023,10,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,4.0,4.0,True
05664,2023,11,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05664,2023,12,05,Antioquia,San Pedro de Los Milagros,22311,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2024,1,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05664,2024,2,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2024,3,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,5.0,5.0,True
05664,2024,4,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,5.0,5.0,True
05664,2024,5,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2024,6,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,5.0,5.0,True
05664,2024,7,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,6.0,6.0,True
05664,2024,8,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,4.0,4.0,True
05664,2024,9,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2024,10,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,3.0,3.0,True
05664,2024,11,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2024,12,05,Antioquia,San Pedro de Los Milagros,22297,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05664,2025,1,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,2,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,3,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,4,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,5,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,6,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,7,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,8,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,9,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,10,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,11,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05664,2025,12,05,Antioquia,San Pedro de Los Milagros,22287,57.0,55.0,57.0,7.0,3.0,54.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,False
05665,2021,1,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2021,2,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2021,3,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2021,4,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2021,5,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2021,6,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2021,7,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2021,8,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2021,9,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2021,10,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2021,11,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2021,12,05,Antioquia,San Pedro de Urabá,31876,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2022,1,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2022,2,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2022,3,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2022,4,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2022,5,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2022,6,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2022,7,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2022,8,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05665,2022,9,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2022,10,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2022,11,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05665,2022,12,05,Antioquia,San Pedro de Urabá,32053,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2023,1,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05665,2023,2,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2023,3,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2023,4,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05665,2023,5,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2023,6,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2023,7,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2023,8,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05665,2023,9,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2023,10,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,2.0,2.0,True
05665,2023,11,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2023,12,05,Antioquia,San Pedro de Urabá,32182,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2024,1,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2024,2,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2024,3,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2024,4,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2024,5,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2024,6,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
05665,2024,7,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,0.0,0.0,True
05665,2024,8,05,Antioquia,San Pedro de Urabá,32352,6.0,6.0,6.0,4.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,1.0,1.0,True
