cod_mpio,year,month,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados
15664,2022,8,1,1
15664,2022,9,2,2
15664,2022,10,2,2
15664,2023,1,2,2
15664,2023,4,1,1
15664,2023,6,2,2
15664,2023,8,1,1
15664,2023,9,1,1
15664,2023,12,1,1
15664,2024,2,1,1
15667,2021,4,2,2
15667,2021,8,1,1
15667,2021,11,1,1
15667,2022,10,1,1
15667,2023,5,1,1
15667,2023,7,1,1
15667,2023,11,1,1
15667,2024,8,1,1
15673,2021,2,1,1
15673,2021,3,1,1
15673,2021,11,1,1
15673,2021,12,1,1
15673,2022,1,1,1
15673,2022,6,1,1
15673,2023,5,1,1
15673,2023,11,1,1
15673,2023,12,1,1
15673,2024,3,1,1
15676,2021,6,1,1
15676,2021,11,1,1
15676,2021,12,2,2
15676,2022,3,1,1
15676,2022,9,1,1
15676,2022,11,2,2
15676,2023,3,1,1
15676,2023,4,1,1
15676,2024,2,1,1
15676,2024,4,2,2
15676,2024,8,2,2
15676,2024,11,1,1
15681,2021,1,1,1
15681,2021,2,1,1
15681,2021,4,1,1
15681,2021,5,1,1
15681,2021,6,1,1
15681,2021,12,1,1
15681,2022,9,1,1
15681,2023,2,1,1
15681,2023,3,1,1
15681,2023,9,1,1
15681,2024,4,1,1
15681,2024,11,1,1
15686,2021,2,3,3
15686,2021,3,1,1
15686,2022,2,1,1
15686,2022,3,1,1
15686,2022,4,2,2
15686,2022,10,1,1
15686,2022,11,1,1
15686,2022,12,1,1
15686,2023,5,1,1
15686,2023,6,1,1
15686,2023,8,1,1
15686,2023,11,1,1
15686,2023,12,1,1
15686,2024,1,1,1
15686,2024,2,1,1
15686,2024,8,1,1
15690,2021,2,1,1
15690,2021,4,1,1
15690,2021,6,1,1
15690,2022,10,1,1
15690,2023,2,2,2
15690,2023,3,1,1
15690,2023,9,1,1
15690,2024,1,1,1
15690,2024,8,1,1
15690,2024,9,1,1
15693,2021,3,1,1
15693,2021,5,2,2
15693,2021,6,1,1
15693,2021,8,1,1
15693,2021,9,1,1
15693,2021,10,1,1
15693,2021,11,2,2
15693,2022,1,2,2
15693,2022,2,2,2
15693,2022,4,2,2
15693,2022,5,2,2
15693,2022,7,1,1
15693,2022,9,1,1
15693,2022,10,5,5
15693,2022,12,4,4
15693,2023,1,1,1
15693,2023,2,2,2
15693,2023,3,1,1
15693,2023,4,2,2
15693,2023,6,1,1
15693,2023,7,2,2
15693,2023,8,1,1
15693,2023,10,2,2
15693,2023,11,1,1
15693,2024,1,2,2
15693,2024,2,3,3
15693,2024,4,1,1
15693,2024,6,1,1
15693,2024,8,3,3
15693,2024,10,1,1
15693,2024,11,1,1
15696,2021,10,1,1
15696,2022,11,1,1
15696,2023,4,1,1
15696,2023,5,1,1
15696,2023,7,1,1
15696,2023,8,1,1
15696,2023,11,1,1
15696,2024,2,2,2
15696,2024,5,1,1
15696,2024,6,1,1
15720,2021,6,1,1
15720,2022,10,1,1
15720,2023,3,1,1
15720,2024,2,1,1
15720,2024,3,1,1
15723,2022,10,1,1
15723,2024,8,1,1
15723,2024,12,1,1
15740,2021,1,1,1
15740,2021,3,1,1
15740,2021,4,1,1
15740,2021,7,1,1
15740,2021,12,1,1
15740,2022,2,1,1
15740,2022,6,1,1
15740,2022,7,1,1
15740,2022,8,1,1
15740,2023,3,1,1
15740,2023,6,1,1
15740,2023,10,2,2
15740,2024,2,1,1
15740,2024,3,3,3
15740,2024,9,1,1
15740,2024,10,2,2
15740,2024,12,1,1
15753,2021,9,3,3
15753,2022,2,1,1
15753,2022,3,1,1
15753,2022,5,1,1
15753,2023,7,1,1
15753,2023,11,2,2
15753,2023,12,4,4
15753,2024,4,1,1
15753,2024,7,1,1
15753,2024,8,1,1
15753,2024,11,2,2
15753,2024,12,1,1
15755,2021,1,2,2
15755,2021,4,1,1
15755,2021,5,2,2
15755,2021,9,1,1
15755,2022,1,1,1
15755,2022,2,1,1
15755,2022,3,1,1
15755,2022,5,1,1
15755,2022,6,1,1
15755,2022,8,1,1
15755,2023,3,1,1
15755,2023,9,1,1
15755,2024,11,4,4
15755,2024,12,2,2
15757,2021,1,1,1
15757,2021,3,2,2
15757,2021,7,1,1
15757,2021,11,1,1
15757,2021,12,1,1
15757,2022,1,1,1
15757,2022,5,1,1
15757,2022,8,2,2
15757,2022,11,3,3
15757,2022,12,2,2
15757,2023,3,1,1
15757,2023,4,1,1
15757,2023,5,2,2
15757,2023,8,1,1
15757,2023,9,2,2
15757,2024,2,1,1
15757,2024,5,1,1
15757,2024,6,2,2
15757,2024,7,3,3
15757,2024,12,2,2
15759,2021,1,3,3
15759,2021,2,10,10
15759,2021,3,6,6
15759,2021,4,9,9
15759,2021,5,12,12
15759,2021,6,8,8
15759,2021,7,11,11
15759,2021,8,13,13
15759,2021,9,25,25
15759,2021,10,16,16
15759,2021,11,12,12
15759,2021,12,11,11
15759,2022,1,6,6
15759,2022,2,9,9
15759,2022,3,9,9
15759,2022,4,14,14
15759,2022,5,17,17
15759,2022,6,18,18
15759,2022,7,11,11
15759,2022,8,10,10
15759,2022,9,22,22
15759,2022,10,18,18
15759,2022,11,18,18
15759,2022,12,12,12
15759,2023,1,12,12
15759,2023,2,15,15
15759,2023,3,31,31
15759,2023,4,7,7
15759,2023,5,18,18
15759,2023,6,18,18
15759,2023,7,13,13
15759,2023,8,17,17
15759,2023,9,19,19
15759,2023,10,24,24
15759,2023,11,22,22
15759,2023,12,19,19
15759,2024,1,6,6
15759,2024,2,14,14
15759,2024,3,10,10
15759,2024,4,15,15
15759,2024,5,25,25
15759,2024,6,19,19
15759,2024,7,10,10
15759,2024,8,9,9
15759,2024,9,18,18
15759,2024,10,12,12
15759,2024,11,13,13
15759,2024,12,11,11
15761,2021,3,1,1
15761,2021,8,1,1
15761,2021,10,1,1
15761,2021,11,3,3
15761,2022,6,1,1
15761,2022,10,2,2
15761,2022,11,1,1
15761,2023,2,1,1
15761,2023,4,1,1
15761,2023,9,1,1
15761,2024,5,1,1
15762,2021,5,2,2
15762,2021,9,1,1
15762,2022,5,1,1
15762,2023,5,1,1
15762,2023,8,1,1
15762,2024,8,1,1
15763,2021,2,1,1
15763,2021,7,1,1
15763,2021,9,1,1
15763,2022,2,1,1
15763,2022,7,1,1
15763,2022,8,1,1
15763,2023,2,1,1
15763,2023,3,2,2
15763,2023,4,1,1
15763,2023,8,3,3
15763,2023,9,1,1
15763,2023,10,1,1
15763,2023,11,1,1
15763,2024,2,1,1
15763,2024,4,2,2
15763,2024,5,1,1
15763,2024,9,1,1
15763,2024,10,1,1
15763,2024,11,1,1
15764,2021,4,1,1
15764,2021,5,1,1
15764,2021,8,1,1
15764,2021,10,1,1
15764,2022,3,1,1
15764,2022,10,1,1
15764,2022,11,1,1
15764,2023,8,1,1
15764,2024,6,1,1
15764,2024,11,1,1
15774,2021,11,1,1
15774,2024,3,1,1
15774,2024,4,1,1
15774,2024,12,1,1
15776,2021,2,1,1
15776,2021,5,1,1
15776,2022,1,1,1
15776,2022,2,1,1
15776,2022,3,1,1
15776,2022,4,1,1
15776,2022,8,1,1
15776,2022,10,1,1
15776,2023,4,1,1
15776,2023,5,2,2
15776,2023,9,1,1
15776,2024,1,1,1
15776,2024,3,1,1
15776,2024,5,1,1
15776,2024,6,1,1
15776,2024,9,2,2
15776,2024,10,1,1
15778,2021,8,1,1
15778,2021,10,1,1
15778,2023,3,1,1
15778,2023,5,1,1
15778,2023,11,1,1
15778,2024,1,1,1
15778,2024,4,1,1
15790,2021,5,1,1
15790,2021,7,1,1
15790,2021,8,1,1
15790,2021,9,2,2
15790,2021,11,1,1
15790,2021,12,2,2
15790,2022,2,1,1
15790,2022,3,1,1
15790,2022,4,2,2
15790,2022,5,1,1
15790,2022,9,1,1
15790,2023,1,1,1
15790,2023,2,3,3
15790,2023,4,3,3
15790,2023,6,2,2
15790,2023,7,2,2
15790,2023,8,1,1
15790,2023,11,2,2
15790,2024,1,1,1
15790,2024,3,1,1
15798,2022,5,2,2
15798,2022,8,1,1
15798,2024,10,1,1
15804,2021,3,1,1
15804,2021,5,1,1
15804,2021,6,1,1
15804,2021,12,1,1
15804,2022,1,1,1
15804,2022,2,1,1
15804,2022,3,2,2
15804,2022,8,1,1
15804,2022,9,1,1
15804,2022,11,2,2
15804,2023,1,1,1
15804,2023,3,1,1
15804,2023,6,1,1
15804,2023,7,1,1
15804,2023,9,1,1
15804,2023,11,1,1
15804,2023,12,1,1
15804,2024,1,1,1
15804,2024,3,1,1
15804,2024,8,2,2
15806,2021,3,1,1
15806,2021,11,2,2
15806,2022,3,4,4
15806,2022,5,2,2
15806,2022,8,2,2
15806,2022,9,1,1
15806,2023,1,1,1
15806,2023,4,2,2
15806,2023,5,1,1
15806,2023,6,1,1
15806,2023,7,1,1
15806,2023,8,1,1
15806,2023,10,1,1
15806,2023,11,1,1
15806,2023,12,1,1
15806,2024,3,1,1
15806,2024,5,3,3
15806,2024,6,1,1
15806,2024,7,1,1
15806,2024,8,2,2
15806,2024,9,1,1
15806,2024,10,1,1
15806,2024,12,1,1
15808,2022,1,1,1
15808,2023,1,1,1
15808,2023,10,2,2
15808,2023,11,1,1
15808,2024,4,1,1
15808,2024,9,1,1
15808,2024,11,1,1
15810,2024,3,1,1
15810,2024,7,1,1
15810,2024,9,2,2
15814,2021,5,1,1
15814,2021,8,2,2
15814,2021,11,1,1
15814,2021,12,1,1
15814,2022,2,1,1
15814,2022,5,1,1
15814,2022,7,1,1
15814,2022,8,1,1
15814,2022,9,1,1
15814,2022,11,1,1
15814,2023,2,2,2
15814,2023,4,2,2
15814,2023,5,1,1
15814,2023,8,1,1
15814,2023,9,1,1
15814,2023,10,2,2
15814,2023,11,1,1
15814,2024,8,1,1
15814,2024,10,1,1
15814,2024,11,1,1
15816,2021,3,1,1
15816,2021,10,1,1
15816,2021,12,1,1
15816,2022,2,1,1
15816,2022,3,1,1
15816,2022,5,1,1
15816,2023,6,1,1
15816,2023,9,1,1
15816,2023,11,2,2
15816,2024,4,1,1
15820,2021,9,1,1
15820,2021,10,2,2
15820,2022,2,2,2
15820,2022,3,1,1
15820,2022,5,1,1
15820,2022,7,1,1
15820,2022,9,1,1
15820,2023,2,1,1
15820,2023,11,2,2
15820,2023,12,1,1
15820,2024,3,2,2
15820,2024,9,2,2
15822,2021,8,1,1
15822,2022,2,1,1
15822,2022,3,5,5
15822,2022,4,1,1
15822,2022,5,1,1
15822,2022,6,1,1
15822,2022,8,1,1
15822,2023,6,2,2
15822,2024,4,1,1
15822,2024,5,2,2
15822,2024,7,2,2
15822,2024,8,1,1
15832,2021,3,1,1
15832,2022,12,1,1
15835,2021,4,1,1
15835,2022,2,2,2
15835,2022,4,1,1
15835,2022,9,1,1
15835,2022,10,3,3
15835,2022,12,1,1
15835,2023,2,1,1
15835,2023,3,1,1
15835,2023,5,1,1
15835,2023,6,1,1
15835,2023,8,1,1
15837,2021,1,1,1
15837,2021,3,1,1
15837,2021,10,1,1
15837,2022,3,1,1
15837,2022,5,2,2
15837,2022,7,1,1
15837,2022,8,2,2
15837,2023,2,1,1
15837,2023,5,1,1
15837,2023,6,1,1
15837,2023,9,1,1
15837,2023,10,1,1
15837,2024,3,1,1
15837,2024,6,1,1
15837,2024,7,2,2
15837,2024,8,2,2
15837,2024,9,1,1
15839,2023,9,1,1
15839,2024,2,1,1
15839,2024,8,1,1
15842,2021,9,1,1
15842,2022,3,2,2
15842,2022,5,1,1
15842,2022,6,1,1
15842,2022,7,1,1
15842,2022,9,1,1
15842,2023,5,2,2
15842,2023,8,3,3
15842,2023,9,1,1
15842,2023,11,1,1
15842,2024,2,1,1
15842,2024,9,4,4
15861,2021,2,1,1
15861,2021,5,1,1
15861,2022,2,2,2
15861,2022,10,2,2
15861,2022,11,1,1
15861,2023,1,1,1
15861,2023,5,1,1
15861,2023,7,2,2
15861,2023,10,2,2
15861,2024,1,1,1
15861,2024,4,2,2
15861,2024,5,2,2
15861,2024,6,1,1
15861,2024,7,4,4
15861,2024,8,1,1
15861,2024,12,1,1
15879,2021,5,1,1
15879,2021,9,1,1
15879,2021,10,1,1
15879,2023,4,1,1
15897,2021,8,1,1
15897,2021,9,1,1
15897,2021,10,1,1
15897,2021,11,2,2
15897,2021,12,2,2
15897,2022,4,1,1
15897,2022,8,1,1
15897,2022,9,2,2
15897,2022,12,1,1
15897,2023,5,1,1
15897,2023,10,1,1
15897,2023,12,1,1
15897,2024,2,1,1
15897,2024,3,1,1
15897,2024,11,1,1
17001,2021,1,41,41
17001,2021,2,36,36
17001,2021,3,55,55
17001,2021,4,39,39
17001,2021,5,48,48
17001,2021,6,38,38
17001,2021,7,44,44
17001,2021,8,52,52
17001,2021,9,51,51
17001,2021,10,50,50
17001,2021,11,47,47
17001,2021,12,48,48
17001,2022,1,46,46
17001,2022,2,39,39
17001,2022,3,50,50
17001,2022,4,38,38
17001,2022,5,57,57
17001,2022,6,49,49
17001,2022,7,48,48
17001,2022,8,54,54
17001,2022,9,67,67
17001,2022,10,78,78
17001,2022,11,60,60
17001,2022,12,37,37
17001,2023,1,45,45
17001,2023,2,45,45
17001,2023,3,63,63
17001,2023,4,84,84
17001,2023,5,82,82
17001,2023,6,52,52
17001,2023,7,64,64
17001,2023,8,57,57
17001,2023,9,53,53
17001,2023,10,59,59
17001,2023,11,58,58
17001,2023,12,50,50
17001,2024,1,51,51
17001,2024,2,54,54
17001,2024,3,44,44
17001,2024,4,66,66
17001,2024,5,59,59
17001,2024,6,54,54
17001,2024,7,45,45
17001,2024,8,64,64
17001,2024,9,53,53
17001,2024,10,41,41
17001,2024,11,40,40
17001,2024,12,32,32
17013,2021,1,1,1
17013,2021,2,1,1
17013,2021,3,1,1
17013,2021,4,2,2
17013,2021,5,2,2
17013,2021,6,1,1
17013,2021,7,1,1
17013,2021,8,3,3
17013,2021,9,2,2
17013,2021,10,1,1
17013,2021,11,2,2
17013,2021,12,2,2
17013,2022,1,1,1
17013,2022,3,1,1
17013,2022,4,2,2
17013,2022,6,3,3
17013,2022,7,1,1
17013,2022,8,3,3
17013,2022,9,2,2
17013,2022,10,4,4
17013,2022,11,4,4
17013,2022,12,3,3
17013,2023,1,1,1
17013,2023,2,3,3
17013,2023,3,2,2
17013,2023,4,3,3
17013,2023,5,3,3
17013,2023,6,1,1
17013,2023,9,2,2
17013,2023,10,4,4
17013,2023,11,2,2
17013,2023,12,3,3
17013,2024,1,2,2
17013,2024,2,2,2
17013,2024,4,1,1
17013,2024,5,2,2
17013,2024,6,2,2
17013,2024,7,5,5
17013,2024,8,5,5
17013,2024,9,1,1
17013,2024,10,2,2
17013,2024,11,3,3
17013,2024,12,1,1
17042,2021,1,2,2
17042,2021,2,2,2
17042,2021,3,4,4
17042,2021,4,4,4
17042,2021,5,4,4
17042,2021,6,2,2
17042,2021,7,1,1
17042,2021,8,2,2
17042,2021,9,3,3
17042,2021,10,1,1
17042,2021,11,2,2
17042,2021,12,2,2
17042,2022,1,1,1
17042,2022,2,3,3
17042,2022,4,6,6
17042,2022,5,5,5
17042,2022,6,3,3
17042,2022,7,3,3
17042,2022,8,1,1
17042,2022,9,3,3
17042,2022,10,3,3
17042,2022,11,4,4
17042,2022,12,4,4
17042,2023,1,8,8
17042,2023,2,5,5
17042,2023,3,6,6
17042,2023,4,6,6
17042,2023,5,7,7
17042,2023,6,3,3
17042,2023,8,3,3
17042,2023,10,2,2
17042,2023,11,4,4
17042,2023,12,2,2
17042,2024,1,2,2
17042,2024,2,4,4
17042,2024,3,2,2
17042,2024,4,4,4
17042,2024,5,5,5
17042,2024,6,2,2
17042,2024,7,5,5
17042,2024,8,3,3
17042,2024,9,2,2
17042,2024,10,4,4
17042,2024,11,5,5
17042,2024,12,1,1
17050,2021,1,1,1
17050,2021,2,1,1
17050,2021,4,1,1
17050,2021,5,4,4
17050,2021,7,2,2
17050,2021,9,2,2
17050,2021,10,1,1
17050,2021,11,1,1
17050,2022,2,5,5
17050,2022,3,1,1
17050,2022,5,2,2
17050,2022,6,2,2
17050,2022,7,1,1
17050,2022,8,1,1
17050,2022,9,2,2
17050,2022,10,1,1
17050,2022,12,1,1
17050,2023,3,2,2
17050,2023,5,2,2
17050,2023,6,1,1
17050,2023,7,1,1
17050,2023,9,3,3
17050,2023,12,3,3
17050,2024,1,1,1
17050,2024,3,2,2
17050,2024,4,4,4
17050,2024,5,2,2
17050,2024,7,2,2
17050,2024,8,1,1
17050,2024,12,1,1
17088,2021,1,1,1
17088,2021,2,1,1
17088,2021,3,2,2
17088,2021,7,2,2
17088,2021,8,1,1
17088,2021,9,1,1
17088,2021,11,1,1
17088,2022,3,2,2
17088,2022,4,3,3
17088,2022,5,1,1
17088,2022,6,3,3
17088,2022,8,2,2
17088,2022,9,1,1
17088,2023,1,2,2
17088,2023,2,1,1
17088,2023,3,2,2
17088,2023,4,1,1
17088,2023,5,1,1
17088,2023,8,5,5
17088,2023,9,1,1
17088,2023,10,1,1
17088,2023,11,2,2
17088,2023,12,2,2
17088,2024,1,1,1
17088,2024,2,1,1
17088,2024,5,1,1
17088,2024,6,1,1
17088,2024,8,1,1
17088,2024,9,1,1
17088,2024,10,1,1
17174,2021,1,7,7
17174,2021,2,4,4
17174,2021,3,6,6
17174,2021,4,7,7
17174,2021,5,4,4
17174,2021,6,2,2
17174,2021,7,5,5
17174,2021,8,6,6
17174,2021,9,4,4
17174,2021,10,10,10
17174,2021,11,6,6
17174,2021,12,5,5
17174,2022,1,2,2
17174,2022,2,2,2
17174,2022,3,10,10
17174,2022,4,8,8
17174,2022,5,2,2
17174,2022,6,6,6
17174,2022,7,6,6
17174,2022,8,7,7
17174,2022,9,6,6
17174,2022,10,7,7
17174,2022,11,7,7
17174,2022,12,7,7
17174,2023,1,8,8
17174,2023,2,3,3
17174,2023,3,11,11
17174,2023,4,9,9
17174,2023,5,9,9
17174,2023,6,8,8
17174,2023,7,11,11
17174,2023,8,8,8
17174,2023,9,7,7
17174,2023,10,7,7
17174,2023,11,5,5
17174,2023,12,6,6
17174,2024,1,7,7
17174,2024,2,2,2
17174,2024,3,6,6
17174,2024,4,4,4
17174,2024,5,4,4
17174,2024,6,4,4
17174,2024,7,7,7
17174,2024,8,6,6
17174,2024,9,6,6
17174,2024,10,4,4
17174,2024,12,2,2
17272,2021,1,2,2
17272,2021,2,1,1
17272,2021,8,1,1
17272,2021,9,3,3
17272,2021,11,1,1
17272,2022,2,1,1
17272,2022,3,2,2
17272,2022,4,1,1
17272,2022,5,1,1
17272,2022,6,2,2
17272,2022,8,1,1
17272,2022,9,1,1
17272,2022,12,1,1
17272,2023,2,1,1
17272,2023,4,2,2
17272,2023,7,1,1
17272,2023,8,3,3
17272,2023,10,2,2
17272,2023,11,1,1
17272,2023,12,3,3
17272,2024,1,1,1
17272,2024,3,2,2
17272,2024,4,1,1
17272,2024,5,1,1
17272,2024,7,2,2
17272,2024,9,3,3
17272,2024,11,1,1
17380,2021,1,5,5
17380,2021,2,3,3
17380,2021,3,5,5
17380,2021,4,7,7
17380,2021,5,10,10
17380,2021,6,8,8
17380,2021,7,4,4
17380,2021,8,7,7
17380,2021,9,9,9
17380,2021,10,3,3
17380,2021,11,5,5
17380,2021,12,3,3
17380,2022,1,3,3
17380,2022,2,3,3
17380,2022,3,7,7
17380,2022,4,5,5
17380,2022,5,10,10
17380,2022,6,7,7
17380,2022,7,5,5
17380,2022,8,5,5
17380,2022,9,5,5
17380,2022,10,14,14
17380,2022,11,6,6
17380,2022,12,6,6
17380,2023,1,6,6
17380,2023,2,6,6
17380,2023,3,4,4
17380,2023,4,10,10
17380,2023,5,10,10
17380,2023,6,14,14
17380,2023,7,7,7
17380,2023,8,9,9
17380,2023,9,5,5
17380,2023,10,7,7
17380,2023,11,4,4
17380,2023,12,10,10
17380,2024,1,8,8
17380,2024,2,6,6
17380,2024,3,10,10
17380,2024,4,6,6
17380,2024,5,10,10
17380,2024,6,12,12
17380,2024,7,5,5
17380,2024,8,9,9
17380,2024,9,12,12
17380,2024,10,14,14
17380,2024,11,16,16
17380,2024,12,20,20
17388,2021,1,1,1
17388,2021,3,2,2
17388,2021,5,1,1
17388,2021,7,1,1
17388,2021,9,1,1
17388,2021,10,1,1
17388,2021,12,1,1
17388,2022,2,3,3
17388,2022,10,1,1
17388,2022,11,1,1
17388,2023,4,1,1
17388,2023,6,1,1
17388,2023,9,1,1
17388,2024,3,2,2
17388,2024,6,1,1
17388,2024,12,1,1
17433,2021,1,1,1
17433,2021,2,2,2
17433,2021,4,1,1
17433,2021,5,3,3
17433,2021,6,1,1
17433,2021,7,1,1
17433,2021,10,2,2
17433,2021,12,1,1
17433,2022,2,1,1
17433,2022,3,2,2
17433,2022,4,4,4
17433,2022,5,4,4
17433,2022,6,5,5
17433,2022,7,2,2
17433,2022,9,1,1
17433,2022,10,3,3
17433,2022,11,2,2
17433,2022,12,2,2
17433,2023,1,1,1
17433,2023,2,3,3
17433,2023,3,4,4
17433,2023,4,2,2
17433,2023,5,1,1
17433,2023,7,1,1
17433,2023,9,2,2
17433,2023,10,1,1
17433,2023,11,1,1
17433,2024,1,5,5
17433,2024,2,2,2
17433,2024,3,3,3
17433,2024,4,3,3
17433,2024,7,2,2
17433,2024,8,2,2
17433,2024,9,2,2
17433,2024,11,2,2
17442,2021,4,1,1
17442,2021,7,2,2
17442,2022,1,1,1
17442,2022,2,2,2
17442,2022,3,2,2
17442,2022,8,1,1
17442,2022,9,1,1
17442,2022,10,1,1
17442,2022,11,1,1
17442,2023,2,1,1
17442,2023,3,1,1
17442,2023,4,2,2
17442,2023,5,2,2
17442,2023,7,1,1
17442,2023,8,3,3
17442,2023,10,1,1
17442,2023,11,2,2
17442,2024,2,1,1
17442,2024,4,1,1
17442,2024,5,1,1
17442,2024,6,1,1
17442,2024,7,3,3
17442,2024,10,1,1
17442,2024,12,1,1
17444,2021,2,1,1
17444,2021,3,5,5
17444,2021,4,1,1
17444,2021,6,1,1
17444,2021,8,2,2
17444,2021,9,4,4
17444,2021,10,7,7
17444,2021,11,2,2
17444,2021,12,1,1
17444,2022,2,2,2
17444,2022,4,1,1
17444,2022,5,1,1
17444,2022,6,4,4
17444,2022,8,3,3
17444,2022,9,1,1
17444,2022,10,1,1
17444,2022,11,2,2
17444,2022,12,1,1
17444,2023,1,2,2
17444,2023,2,1,1
17444,2023,4,1,1
17444,2023,6,1,1
17444,2023,7,1,1
17444,2023,8,1,1
17444,2023,10,1,1
17444,2023,11,2,2
17444,2023,12,1,1
17444,2024,2,1,1
17444,2024,3,1,1
17444,2024,5,2,2
17444,2024,7,2,2
17444,2024,8,2,2
17444,2024,9,1,1
17444,2024,10,4,4
17444,2024,11,2,2
17444,2024,12,2,2
17446,2021,2,1,1
17446,2021,10,1,1
17446,2021,11,1,1
17446,2023,11,1,1
17446,2024,9,1,1
17486,2021,1,2,2
17486,2021,2,1,1
17486,2021,3,1,1
17486,2021,4,1,1
17486,2021,5,3,3
17486,2021,6,2,2
17486,2021,9,2,2
17486,2021,10,3,3
17486,2021,11,2,2
17486,2021,12,2,2
17486,2022,2,3,3
17486,2022,3,2,2
17486,2022,4,2,2
17486,2022,5,2,2
17486,2022,6,2,2
17486,2022,8,1,1
17486,2022,9,2,2
17486,2022,10,1,1
17486,2022,11,1,1
17486,2022,12,3,3
17486,2023,1,3,3
17486,2023,2,2,2
17486,2023,4,6,6
17486,2023,5,1,1
17486,2023,7,1,1
17486,2023,8,3,3
17486,2023,9,5,5
17486,2023,10,4,4
17486,2023,11,1,1
17486,2023,12,3,3
17486,2024,1,3,3
17486,2024,2,2,2
17486,2024,3,4,4
17486,2024,4,3,3
17486,2024,5,8,8
17486,2024,6,3,3
17486,2024,7,4,4
17486,2024,8,3,3
17486,2024,9,3,3
17486,2024,10,1,1
17486,2024,11,2,2
17486,2024,12,1,1
17495,2021,3,1,1
17495,2021,4,1,1
17495,2022,1,1,1
17495,2022,5,2,2
17495,2022,6,3,3
17495,2022,7,1,1
17495,2023,4,1,1
17495,2023,5,2,2
17495,2023,9,1,1
17495,2024,1,2,2
17495,2024,2,2,2
17495,2024,8,1,1
17513,2021,3,2,2
17513,2021,5,1,1
17513,2021,6,1,1
17513,2021,11,2,2
17513,2021,12,1,1
17513,2022,3,4,4
17513,2022,4,2,2
17513,2022,7,1,1
17513,2022,8,1,1
17513,2022,9,4,4
17513,2022,10,3,3
17513,2022,11,2,2
17513,2022,12,2,2
17513,2023,2,2,2
17513,2023,3,5,5
17513,2023,4,2,2
17513,2023,5,5,5
17513,2023,6,2,2
17513,2023,8,1,1
17513,2023,9,1,1
17513,2023,10,2,2
17513,2024,3,3,3
17513,2024,4,1,1
17513,2024,5,2,2
17513,2024,6,2,2
17513,2024,7,3,3
17513,2024,8,1,1
17513,2024,10,1,1
17513,2024,11,1,1
17524,2021,1,1,1
17524,2021,2,2,2
17524,2021,4,1,1
17524,2021,7,1,1
17524,2021,8,1,1
17524,2021,9,1,1
17524,2021,10,1,1
17524,2021,12,1,1
17524,2022,2,3,3
17524,2022,3,1,1
17524,2022,5,1,1
17524,2022,7,1,1
17524,2022,8,1,1
17524,2022,9,1,1
17524,2022,10,1,1
17524,2022,11,3,3
17524,2023,1,1,1
17524,2023,3,1,1
17524,2023,5,2,2
17524,2023,7,3,3
17524,2023,8,1,1
17524,2023,9,2,2
17524,2023,10,2,2
17524,2023,11,2,2
17524,2023,12,1,1
17524,2024,2,1,1
17524,2024,3,1,1
17524,2024,4,1,1
17524,2024,5,5,5
17524,2024,6,1,1
17524,2024,7,1,1
17524,2024,8,1,1
17524,2024,9,5,5
17524,2024,10,1,1
17524,2024,11,2,2
17524,2024,12,4,4
17541,2021,1,1,1
17541,2021,2,1,1
17541,2021,3,2,2
17541,2021,4,1,1
17541,2021,6,2,2
17541,2021,7,1,1
17541,2021,11,1,1
17541,2021,12,2,2
17541,2022,4,1,1
17541,2022,5,3,3
17541,2022,6,2,2
17541,2022,7,2,2
17541,2022,11,1,1
17541,2022,12,1,1
17541,2023,1,2,2
17541,2023,3,1,1
17541,2023,5,1,1
17541,2023,7,3,3
17541,2023,8,1,1
17541,2023,9,2,2
17541,2023,10,1,1
17541,2023,12,2,2
17541,2024,2,3,3
17541,2024,4,2,2
17541,2024,6,1,1
17541,2024,7,2,2
17541,2024,8,3,3
17541,2024,9,1,1
17541,2024,10,1,1
17614,2021,1,1,1
17614,2021,2,6,6
17614,2021,3,3,3
17614,2021,4,8,8
17614,2021,5,2,2
17614,2021,6,3,3
17614,2021,7,8,8
17614,2021,8,2,2
17614,2021,9,3,3
17614,2021,10,3,3
17614,2021,11,5,5
17614,2021,12,5,5
17614,2022,1,6,6
17614,2022,2,6,6
17614,2022,3,12,12
17614,2022,4,18,18
17614,2022,5,7,7
17614,2022,6,14,14
17614,2022,7,15,15
17614,2022,8,5,5
17614,2022,9,11,11
17614,2022,10,8,8
17614,2022,11,8,8
17614,2022,12,9,9
17614,2023,1,13,13
17614,2023,2,6,6
17614,2023,3,15,15
17614,2023,4,10,10
17614,2023,5,10,10
17614,2023,6,7,7
17614,2023,7,8,8
17614,2023,8,4,4
17614,2023,10,3,3
17614,2023,11,3,3
17614,2023,12,2,2
17614,2024,1,3,3
17614,2024,2,4,4
17614,2024,3,7,7
17614,2024,4,4,4
17614,2024,5,4,4
17614,2024,6,4,4
17614,2024,7,2,2
17614,2024,8,4,4
17614,2024,9,5,5
17614,2024,10,12,12
17614,2024,11,12,12
17614,2024,12,2,2
17616,2021,2,1,1
17616,2021,3,1,1
17616,2021,6,2,2
17616,2021,7,1,1
17616,2021,11,1,1
17616,2021,12,2,2
17616,2022,2,1,1
17616,2022,3,1,1
17616,2022,4,1,1
17616,2022,5,1,1
17616,2022,7,1,1
17616,2022,8,1,1
