year,month,origen,ciudad_origen,destino,ciudad_destino,pasajeros,carga_correo_kg,rutas_rows
2020,1,BAQ,BARRANQUILLA,GRU,SAO PAULO,100.0,0.0,1
2020,1,BAQ,BARRANQUILLA,GUA,GUATEMALA,50.0,0.0,2
2020,1,BAQ,BARRANQUILLA,GYE,GUAYAQUIL,15.0,0.0,3
2020,1,BAQ,BARRANQUILLA,HAV,HABANA,3.0,0.0,1
2020,1,BAQ,BARRANQUILLA,IAD,WASHINGTON,21.0,0.0,1
2020,1,BAQ,BARRANQUILLA,IST,ESTAMBUL,1.0,0.0,1
2020,1,BAQ,BARRANQUILLA,JFK,NEW YORK,127.0,0.0,1
2020,1,BAQ,BARRANQUILLA,LAX,LOS ANGELES,84.0,0.0,1
2020,1,BAQ,BARRANQUILLA,LET,LETICIA,165.0,0.0,2
2020,1,BAQ,BARRANQUILLA,LHR,LONDRES,137.0,0.0,2
2020,1,BAQ,BARRANQUILLA,LIM,LIMA,570.0,0.0,4
2020,1,BAQ,BARRANQUILLA,LLO,LOMA DE CHIRIGUANA,585.0,4545.0,2
2020,1,BAQ,BARRANQUILLA,LMA,MAICAO,1411.0,20.0,1
2020,1,BAQ,BARRANQUILLA,LPB,LA PAZ,21.0,0.0,1
2020,1,BAQ,BARRANQUILLA,MAD,MADRID,299.0,0.0,2
2020,1,BAQ,BARRANQUILLA,MBJ,MONTEJO BAY,1.0,0.0,1
2020,1,BAQ,BARRANQUILLA,MCO,ORLANDO,18.0,0.0,1
2020,1,BAQ,BARRANQUILLA,MDE,RIONEGRO - ANTIOQUIA,17907.0,71985.0,5
2020,1,BAQ,BARRANQUILLA,MEX,MEXICO,200.0,0.0,1
2020,1,BAQ,BARRANQUILLA,MIA,MIAMI,6170.0,21281.0,3
2020,1,BAQ,BARRANQUILLA,MTR,MONTERIA,631.0,0.0,3
2020,1,BAQ,BARRANQUILLA,MUC,MUNICH,104.0,0.0,1
2020,1,BAQ,BARRANQUILLA,MVD,MONTEVIDEO,18.0,0.0,1
2020,1,BAQ,BARRANQUILLA,NAS,NASSAU,2.0,0.0,1
2020,1,BAQ,BARRANQUILLA,PBO,URIBIA,516.0,20.0,1
2020,1,BAQ,BARRANQUILLA,PEI,PEREIRA,833.0,40.0,4
2020,1,BAQ,BARRANQUILLA,POS,PUERTO ESPANA,2.0,0.0,1
2020,1,BAQ,BARRANQUILLA,PSO,PASTO,147.0,0.0,2
2020,1,BAQ,BARRANQUILLA,PTY,PANAMA,4104.0,15370.0,2
2020,1,BAQ,BARRANQUILLA,PUJ,PUNTA CANA,11.0,0.0,1
2020,1,BAQ,BARRANQUILLA,RIO,RIO DE JANEIRO,29.0,0.0,1
2020,1,BAQ,BARRANQUILLA,SAL,SAN SALVADOR,63.0,0.0,2
2020,1,BAQ,BARRANQUILLA,SAP,SAN PEDRO SULA,21.0,0.0,1
2020,1,BAQ,BARRANQUILLA,SCL,SANTIAGO,155.0,0.0,2
2020,1,BAQ,BARRANQUILLA,SDQ,SANTO DOMINGO,87.0,0.0,3
2020,1,BAQ,BARRANQUILLA,SJO,SAN JOSE,48.0,0.0,1
2020,1,BAQ,BARRANQUILLA,SJU,SAN JUAN,61.0,0.0,2
2020,1,BAQ,BARRANQUILLA,TLU,TOLU,4.0,0.0,2
2020,1,BAQ,BARRANQUILLA,UIO,QUITO,57.0,0.0,1
2020,1,BAQ,BARRANQUILLA,VUP,VALLEDUPAR,390.0,0.0,4
2020,1,BAQ,BARRANQUILLA,YUL,MONTREAL,21.0,0.0,1
2020,1,BAQ,BARRANQUILLA,YYZ,TORONTO,28.0,0.0,1
2020,1,BBA,BAJO BAUDO,BOG,BOGOTA,3.0,0.0,1
2020,1,BBA,BAJO BAUDO,BUN,BUENAVENTURA,24.0,250.0,1
2020,1,BBA,BAJO BAUDO,CLO,CALI,71.0,515.0,4
2020,1,BBA,BAJO BAUDO,EOH,MEDELLIN,86.0,662.0,2
2020,1,BBA,BAJO BAUDO,UIB,QUIBDO,136.0,1342.0,5
2020,1,BCN,BARCELONA,ADZ,SAN ANDRES - ISLA,1.0,0.0,1
2020,1,BCN,BARCELONA,ASU,ASUNCION,5.0,0.0,1
2020,1,BCN,BARCELONA,AUA,ARUBA,1.0,0.0,1
2020,1,BCN,BARCELONA,AXM,ARMENIA,102.0,0.0,1
2020,1,BCN,BARCELONA,BAQ,BARRANQUILLA,269.0,0.0,2
2020,1,BCN,BARCELONA,BGA,BUCARAMANGA,127.0,0.0,2
2020,1,BCN,BARCELONA,BOG,BOGOTA,5767.0,157349.0,11
2020,1,BCN,BARCELONA,CLO,CALI,761.0,0.0,2
2020,1,BCN,BARCELONA,CTG,CARTAGENA,194.0,0.0,3
2020,1,BCN,BARCELONA,CUC,CUCUTA,95.0,0.0,1
2020,1,BCN,BARCELONA,CUN,CANCUN,2.0,0.0,1
2020,1,BCN,BARCELONA,CUR,CURACAO,2.0,0.0,1
2020,1,BCN,BARCELONA,EZE,EZEIZA,2.0,0.0,1
2020,1,BCN,BARCELONA,GRU,SAO PAULO,1.0,0.0,1
2020,1,BCN,BARCELONA,GUA,GUATEMALA,6.0,0.0,1
2020,1,BCN,BARCELONA,GYE,GUAYAQUIL,62.0,0.0,2
2020,1,BCN,BARCELONA,LET,LETICIA,2.0,0.0,1
2020,1,BCN,BARCELONA,MDE,RIONEGRO - ANTIOQUIA,1157.0,0.0,5
2020,1,BCN,BARCELONA,MEX,MEXICO,39.0,0.0,1
2020,1,BCN,BARCELONA,MIA,MIAMI,14.0,0.0,1
2020,1,BCN,BARCELONA,MTR,MONTERIA,34.0,0.0,1
2020,1,BCN,BARCELONA,MVD,MONTEVIDEO,5.0,0.0,1
2020,1,BCN,BARCELONA,PEI,PEREIRA,331.0,0.0,1
2020,1,BCN,BARCELONA,PSO,PASTO,10.0,0.0,1
2020,1,BCN,BARCELONA,PTY,PANAMA,33.0,0.0,1
2020,1,BCN,BARCELONA,RCH,RIOHACHA,3.0,0.0,1
2020,1,BCN,BARCELONA,SAL,SAN SALVADOR,126.0,0.0,1
2020,1,BCN,BARCELONA,SCL,SANTIAGO,27.0,0.0,1
2020,1,BCN,BARCELONA,SDQ,SANTO DOMINGO,1.0,0.0,1
2020,1,BCN,BARCELONA,SMR,SANTA MARTA,21.0,0.0,1
2020,1,BCN,BARCELONA,UIO,QUITO,64.0,0.0,1
2020,1,BCN,BARCELONA,VUP,VALLEDUPAR,7.0,0.0,1
2020,1,BCT,CURITIBA,BOG,BOGOTA,347.0,12915.0,6
2020,1,BCT,CURITIBA,CPQ,SAO PAULO,0.0,114738.0,1
2020,1,BCT,CURITIBA,CTG,CARTAGENA,8.0,0.0,1
2020,1,BCT,CURITIBA,MDE,RIONEGRO - ANTIOQUIA,6.0,0.0,1
2020,1,BDA,BERMUDA,BOG,BOGOTA,31.0,0.0,1
2020,1,BDA,BERMUDA,CLO,CALI,3.0,0.0,1
2020,1,BDA,BERMUDA,MDE,RIONEGRO - ANTIOQUIA,6.0,0.0,1
2020,1,BDL,CONNECTICUT,BAQ,BARRANQUILLA,10.0,0.0,1
2020,1,BDL,CONNECTICUT,BOG,BOGOTA,22.0,0.0,4
2020,1,BDL,CONNECTICUT,CLO,CALI,17.0,0.0,1
2020,1,BDL,CONNECTICUT,CTG,CARTAGENA,8.0,0.0,1
2020,1,BDL,CONNECTICUT,MDE,RIONEGRO - ANTIOQUIA,49.0,0.0,2
2020,1,BEL,BELEN VAL,BOG,BOGOTA,28.0,0.0,1
2020,1,BEL,BELEN VAL,CTG,CARTAGENA,2.0,0.0,1
2020,1,BEY,BEIRUT,BOG,BOGOTA,20.0,0.0,2
2020,1,BGA,BUCARAMANGA,7NS,PUERTO GAITAN,17.0,99.0,1
2020,1,BGA,BUCARAMANGA,A04,SANTA ROSA DEL SUR,66.0,176.0,2
2020,1,BGA,BUCARAMANGA,ADZ,SAN ANDRES - ISLA,1259.0,0.0,3
2020,1,BGA,BUCARAMANGA,AGH,AGUACHICA,10.0,500.0,1
2020,1,BGA,BUCARAMANGA,ASU,ASUNCION,7.0,0.0,1
2020,1,BGA,BUCARAMANGA,AUA,ARUBA,49.0,0.0,2
2020,1,BGA,BUCARAMANGA,AUC,ARAUCA - MUNICIPIO,1150.0,0.0,1
2020,1,BGA,BUCARAMANGA,AXM,ARMENIA,256.0,0.0,2
2020,1,BGA,BUCARAMANGA,BAQ,BARRANQUILLA,2271.0,0.0,5
2020,1,BGA,BUCARAMANGA,BCN,BARCELONA,143.0,0.0,1
2020,1,BGA,BUCARAMANGA,BOG,BOGOTA,49807.0,76525.0,5
2020,1,BGA,BUCARAMANGA,CLO,CALI,4598.0,0.0,4
2020,1,BGA,BUCARAMANGA,CTG,CARTAGENA,5046.0,0.0,5
2020,1,BGA,BUCARAMANGA,CUC,CUCUTA,2875.0,0.0,2
2020,1,BGA,BUCARAMANGA,CUN,CANCUN,126.0,0.0,1
2020,1,BGA,BUCARAMANGA,CUR,CURACAO,65.0,0.0,1
2020,1,BGA,BUCARAMANGA,CZU,COROZAL,0.0,0.0,1
2020,1,BGA,BUCARAMANGA,EOH,MEDELLIN,2960.0,482.0,3
2020,1,BGA,BUCARAMANGA,ETO,RIONEGRO,2.0,100.0,1
2020,1,BGA,BUCARAMANGA,EYP,EL YOPAL,846.0,0.0,3
2020,1,BGA,BUCARAMANGA,EZE,EZEIZA,31.0,0.0,1
2020,1,BGA,BUCARAMANGA,FLA,FLORENCIA,0.0,0.0,1
2020,1,BGA,BUCARAMANGA,FLL,FORT LAUDERDALE,90.0,0.0,1
2020,1,BGA,BUCARAMANGA,GRU,SAO PAULO,71.0,0.0,1
2020,1,BGA,BUCARAMANGA,GUA,GUATEMALA,27.0,0.0,2
2020,1,BGA,BUCARAMANGA,GYE,GUAYAQUIL,34.0,0.0,3
2020,1,BGA,BUCARAMANGA,HAV,HABANA,4.0,0.0,1
2020,1,BGA,BUCARAMANGA,IAD,WASHINGTON,26.0,0.0,1
2020,1,BGA,BUCARAMANGA,IBE,IBAGUE,0.0,0.0,1
2020,1,BGA,BUCARAMANGA,JFK,NEW YORK,177.0,0.0,1
2020,1,BGA,BUCARAMANGA,LAX,LOS ANGELES,173.0,0.0,1
2020,1,BGA,BUCARAMANGA,LET,LETICIA,181.0,0.0,2
2020,1,BGA,BUCARAMANGA,LHR,LONDRES,113.0,0.0,1
2020,1,BGA,BUCARAMANGA,LIM,LIMA,195.0,0.0,3
2020,1,BGA,BUCARAMANGA,LPB,LA PAZ,12.0,0.0,1
2020,1,BGA,BUCARAMANGA,MAD,MADRID,262.0,0.0,1
2020,1,BGA,BUCARAMANGA,MCO,ORLANDO,81.0,0.0,2
2020,1,BGA,BUCARAMANGA,MDE,RIONEGRO - ANTIOQUIA,3649.0,3148.0,3
2020,1,BGA,BUCARAMANGA,MEX,MEXICO,281.0,0.0,1
2020,1,BGA,BUCARAMANGA,MIA,MIAMI,437.0,0.0,2
2020,1,BGA,BUCARAMANGA,MLG,MALAGA,36.0,149.0,3
2020,1,BGA,BUCARAMANGA,MMP,MOMPOS,4.0,8.0,1
2020,1,BGA,BUCARAMANGA,MTR,MONTERIA,312.0,0.0,3
2020,1,BGA,BUCARAMANGA,MUC,MUNICH,42.0,0.0,1
2020,1,BGA,BUCARAMANGA,MVD,MONTEVIDEO,16.0,0.0,1
2020,1,BGA,BUCARAMANGA,MZL,MANIZALES,0.0,0.0,1
2020,1,BGA,BUCARAMANGA,NVA,NEIVA,0.0,0.0,1
2020,1,BGA,BUCARAMANGA,OCV,OCANA,14.0,504.0,3
2020,1,BGA,BUCARAMANGA,OTU,REMEDIOS,1.0,3.0,1
2020,1,BGA,BUCARAMANGA,PEI,PEREIRA,1140.0,0.0,4
2020,1,BGA,BUCARAMANGA,PGT,PUERTO GAITAN,19.0,200.0,1
2020,1,BGA,BUCARAMANGA,PPN,POPAYAN,0.0,0.0,1
2020,1,BGA,BUCARAMANGA,PSO,PASTO,168.0,0.0,1
2020,1,BGA,BUCARAMANGA,PTY,PANAMA,1736.0,4344.0,2
2020,1,BGA,BUCARAMANGA,PUJ,PUNTA CANA,62.0,0.0,1
2020,1,BGA,BUCARAMANGA,RCH,RIOHACHA,46.0,0.0,1
2020,1,BGA,BUCARAMANGA,RIO,RIO DE JANEIRO,19.0,0.0,1
2020,1,BGA,BUCARAMANGA,RVE,SARAVENA,548.0,100.0,2
2020,1,BGA,BUCARAMANGA,SAL,SAN SALVADOR,95.0,0.0,1
2020,1,BGA,BUCARAMANGA,SAP,SAN PEDRO SULA,5.0,0.0,1
2020,1,BGA,BUCARAMANGA,SCL,SANTIAGO,126.0,0.0,1
2020,1,BGA,BUCARAMANGA,SDQ,SANTO DOMINGO,42.0,0.0,2
2020,1,BGA,BUCARAMANGA,SGL,SAN GIL,1.0,3.0,1
2020,1,BGA,BUCARAMANGA,SJO,SAN JOSE,6.0,0.0,1
2020,1,BGA,BUCARAMANGA,SJU,SAN JUAN,40.0,0.0,1
2020,1,BGA,BUCARAMANGA,SMR,SANTA MARTA,1821.0,0.0,4
2020,1,BGA,BUCARAMANGA,SVT,SAN VICENTE DE CHUCURI,2.0,100.0,1
2020,1,BGA,BUCARAMANGA,TCO,TUMACO,0.0,0.0,1
2020,1,BGA,BUCARAMANGA,TME,TAME,4.0,0.0,1
2020,1,BGA,BUCARAMANGA,UIO,QUITO,48.0,0.0,1
2020,1,BGA,BUCARAMANGA,VUP,VALLEDUPAR,182.0,24.0,4
2020,1,BGA,BUCARAMANGA,VVC,VILLAVICENCIO,613.0,0.0,2
2020,1,BGI,BRIDGENTOWN,BOG,BOGOTA,16.0,0.0,1
2020,1,BGI,BRIDGENTOWN,CTG,CARTAGENA,4.0,0.0,1
2020,1,BHI,BAHIA BLANCA,BOG,BOGOTA,17.0,0.0,1
2020,1,BHM,ALABAMA,BAQ,BARRANQUILLA,6.0,0.0,1
2020,1,BHM,ALABAMA,BOG,BOGOTA,14.0,0.0,1
2020,1,BHM,ALABAMA,MDE,RIONEGRO - ANTIOQUIA,11.0,0.0,1
2020,1,BHX,BIRMINGHAN,BOG,BOGOTA,54.0,0.0,3
2020,1,BHX,BIRMINGHAN,CTG,CARTAGENA,2.0,0.0,1
2020,1,BIO,BILBAO,BOG,BOGOTA,219.0,0.0,4
2020,1,BIO,BILBAO,MDE,RIONEGRO - ANTIOQUIA,142.0,0.0,2
2020,1,BIQ,BIARRITZ,BOG,BOGOTA,2.0,0.0,1
2020,1,BIS,DAKOTA DEL NORTE,BOG,BOGOTA,14.0,0.0,1
2020,1,BJX,LEON,BOG,BOGOTA,108.0,0.0,2
2020,1,BJX,LEON,CTG,CARTAGENA,0.0,0.0,1
2020,1,BJX,LEON,MDE,RIONEGRO - ANTIOQUIA,27.0,0.0,2
2020,1,BLB,BALBOA,BOG,BOGOTA,4539.0,0.0,1
2020,1,BLB,BALBOA,CLO,CALI,2365.0,0.0,1
2020,1,BLB,BALBOA,CTG,CARTAGENA,2376.0,0.0,1
2020,1,BLB,BALBOA,HAV,HABANA,1046.0,0.0,1
2020,1,BLB,BALBOA,MDE,RIONEGRO - ANTIOQUIA,3478.0,0.0,1
2020,1,BLL,BILLUND,BOG,BOGOTA,33.0,0.0,2
2020,1,BLL,BILLUND,CTG,CARTAGENA,6.0,0.0,1
2020,1,BLQ,BOLOGNA,BOG,BOGOTA,238.0,0.0,4
2020,1,BLQ,BOLOGNA,CTG,CARTAGENA,17.0,0.0,1
2020,1,BLQ,BOLOGNA,MDE,RIONEGRO - ANTIOQUIA,42.0,0.0,1
2020,1,BMG,GUAINIA (BARRANCO MINAS),IDA,PUERTO INIRIDA,70.0,11941.0,2
2020,1,BMG,GUAINIA (BARRANCO MINAS),MVP,MITU,18.0,1080.0,1
2020,1,BMG,GUAINIA (BARRANCO MINAS),PCE,PUERTO CARRENO,3.0,0.0,2
2020,1,BMG,GUAINIA (BARRANCO MINAS),VVC,VILLAVICENCIO,126.0,17381.0,5
2020,1,BMI,ILLINOIS,BOG,BOGOTA,23.0,0.0,1
2020,1,BOD,BORDEAUX,BOG,BOGOTA,149.0,0.0,3
2020,1,BOD,BORDEAUX,CTG,CARTAGENA,10.0,0.0,1
2020,1,BOD,BORDEAUX,MDE,RIONEGRO - ANTIOQUIA,12.0,0.0,1
2020,1,BOG,BOGOTA,7GL,LA JAGUA IBIRICO,0.0,0.0,1
2020,1,BOG,BOGOTA,7NS,PUERTO GAITAN,61.0,655.0,1
2020,1,BOG,BOGOTA,7NT,PUERTO GAITAN,33.0,306.0,1
2020,1,BOG,BOGOTA,ABJ,ABIDJAN,4.0,0.0,1
2020,1,BOG,BOGOTA,ABQ,NUEVO MEXICO,6.0,0.0,1
2020,1,BOG,BOGOTA,ABZ,ABENDEEN,16.0,0.0,4
2020,1,BOG,BOGOTA,ACA,ACAPULCO,23.0,0.0,3
2020,1,BOG,BOGOTA,ACC,ACCRA,8.0,0.0,2
2020,1,BOG,BOGOTA,ACE,ARECIFE,26.0,0.0,1
2020,1,BOG,BOGOTA,ACY,ATLANTIC CITY,58.0,0.0,1
2020,1,BOG,BOGOTA,ADZ,SAN ANDRES - ISLA,40032.0,682584.0,6
2020,1,BOG,BOGOTA,AEP,BUENOS AIRES,18.0,0.0,2
2020,1,BOG,BOGOTA,AGH,AGUACHICA,375.0,360.0,2
2020,1,BOG,BOGOTA,AGP,MALAGA,195.0,0.0,5
2020,1,BOG,BOGOTA,AGU,AGUAZUL,0.0,0.0,1
2020,1,BOG,BOGOTA,AJU,BRASIL,11.0,0.0,1
2020,1,BOG,BOGOTA,AKL,AUCKLAND,173.0,0.0,3
2020,1,BOG,BOGOTA,ALB,NEW YORK,10.0,0.0,1
2020,1,BOG,BOGOTA,ALC,ALICANTE,263.0,0.0,3
2020,1,BOG,BOGOTA,ALG,ARGELIA,25.0,0.0,2
2020,1,BOG,BOGOTA,AMM,AMM,10.0,0.0,3
2020,1,BOG,BOGOTA,AMS,AMSTERDAM,2370.0,953318.0,10
2020,1,BOG,BOGOTA,ANF,ANTOFAGASTA,568.0,0.0,3
2020,1,BOG,BOGOTA,ANU,ST. JOHN'S,1.0,0.0,1
2020,1,BOG,BOGOTA,APO,CAREPA,776.0,433.0,1
2020,1,BOG,BOGOTA,AQP,TRUJILLO,64.0,0.0,3
2020,1,BOG,BOGOTA,ARI,ARICA,4.0,0.0,1
2020,1,BOG,BOGOTA,ARN,ESTOCOLMO,407.0,0.0,3
2020,1,BOG,BOGOTA,ASU,ASUNCION,1177.0,356311.0,8
2020,1,BOG,BOGOTA,ATH,ATENAS,17.0,0.0,4
2020,1,BOG,BOGOTA,ATL,ATLANTA,568.0,0.0,3
2020,1,BOG,BOGOTA,AUA,ARUBA,5206.0,22029.0,5
2020,1,BOG,BOGOTA,AUC,ARAUCA - MUNICIPIO,3816.0,2461.0,2
2020,1,BOG,BOGOTA,AUH,ABU DHABI,42.0,0.0,4
2020,1,BOG,BOGOTA,AUS,TEXAS,185.0,0.0,4
2020,1,BOG,BOGOTA,AXM,ARMENIA,14689.0,0.0,3
2020,1,BOG,BOGOTA,AZO,MICHIGAN,1.0,0.0,1
2020,1,BOG,BOGOTA,BAQ,BARRANQUILLA,66365.0,937375.0,8
2020,1,BOG,BOGOTA,BBA,BAJO BAUDO,6.0,0.0,1
2020,1,BOG,BOGOTA,BCN,BARCELONA,5194.0,101267.0,11
2020,1,BOG,BOGOTA,BCT,CURITIBA,258.0,149852.0,5
2020,1,BOG,BOGOTA,BDA,BERMUDA,22.0,0.0,1
2020,1,BOG,BOGOTA,BDL,CONNECTICUT,24.0,0.0,4
2020,1,BOG,BOGOTA,BEL,BELEN VAL,12.0,0.0,1
2020,1,BOG,BOGOTA,BEY,BEIRUT,19.0,0.0,3
2020,1,BOG,BOGOTA,BFL,CALIFORNIA,4.0,0.0,1
2020,1,BOG,BOGOTA,BGA,BUCARAMANGA,44844.0,165280.0,6
2020,1,BOG,BOGOTA,BGI,BRIDGENTOWN,26.0,0.0,1
2020,1,BOG,BOGOTA,BHI,BAHIA BLANCA,9.0,0.0,1
2020,1,BOG,BOGOTA,BHM,ALABAMA,3.0,0.0,1
2020,1,BOG,BOGOTA,BHX,BIRMINGHAN,29.0,0.0,3
2020,1,BOG,BOGOTA,BIO,BILBAO,360.0,0.0,5
2020,1,BOG,BOGOTA,BIQ,BIARRITZ,1.0,0.0,1
2020,1,BOG,BOGOTA,BIS,DAKOTA DEL NORTE,74.0,0.0,1
2020,1,BOG,BOGOTA,BJX,LEON,111.0,0.0,3
2020,1,BOG,BOGOTA,BLB,BALBOA,4873.0,0.0,1
2020,1,BOG,BOGOTA,BLL,BILLUND,14.0,0.0,3
2020,1,BOG,BOGOTA,BLQ,BOLOGNA,224.0,0.0,4
2020,1,BOG,BOGOTA,BOD,BORDEAUX,171.0,0.0,3
2020,1,BOG,BOGOTA,BOG,BOGOTA,0.0,0.0,3
2020,1,BOG,BOGOTA,BOM,MUMBAI,47.0,18.0,4
2020,1,BOG,BOGOTA,BOS,BOSTON,431.0,0.0,5
2020,1,BOG,BOGOTA,BPS,PORTO SEGURO,2.0,0.0,1
2020,1,BOG,BOGOTA,BRC,BARILOCHE,20.0,0.0,2
2020,1,BOG,"BOGOTÁ, D.C.",BRS,BRISTOL,4.0,0.0,1
2020,1,BOG,BOGOTA,BRU,BRUSELAS,460.0,0.0,6
2020,1,BOG,BOGOTA,BSB,BRASILIA,320.0,0.0,4
2020,1,BOG,BOGOTA,BSL,BASEL,172.0,0.0,3
2020,1,BOG,BOGOTA,BUD,BUDAPEST,72.0,0.0,4
2020,1,BOG,BOGOTA,BUF,NEW YORK,3.0,0.0,1
2020,1,BOG,BOGOTA,BUN,BUENAVENTURA,501.0,378.0,2
2020,1,BOG,BOGOTA,BWI,MARYLAND,347.0,0.0,3
2020,1,BOG,BOGOTA,BZE,BELIZE,38.0,1889.0,2
2020,1,BOG,BOGOTA,BZN,"BOZE,AM",2.0,0.0,1
2020,1,BOG,"BOGOTÁ, D.C.",CAN,CANTON,28.0,0.0,1
2020,1,BOG,BOGOTA,CCP,CONCEPCION,92.0,0.0,2
2020,1,BOG,BOGOTA,CCS,CARACAS,6348.0,241705.0,8
2020,1,BOG,BOGOTA,CDG,PARIS,3579.0,12104.0,8
2020,1,BOG,BOGOTA,CEN,BOGOTA,0.0,0.0,1
2020,1,BOG,BOGOTA,CGB,MARECHAL,27.0,0.0,1
2020,1,BOG,BOGOTA,CGR,CAMPO GRANDE,33.0,0.0,1
2020,1,BOG,BOGOTA,CHS,CHARLESTON,11.0,0.0,1
2020,1,BOG,BOGOTA,CID,SAUL STE,31.0,0.0,1
2020,1,BOG,BOGOTA,CLE,OHIO,19.0,0.0,2
2020,1,BOG,BOGOTA,CLL,ESTADOS UNIDOS,37.0,0.0,1
2020,1,BOG,BOGOTA,CLO,CALI,85090.0,767361.0,9
2020,1,BOG,BOGOTA,CLT,NORTE DE CAROLINA,215.0,0.0,1
2020,1,BOG,BOGOTA,CMH,OHIO,118.0,0.0,2
2020,1,BOG,BOGOTA,CMN,CASABLANCA,32.0,0.0,4
2020,1,BOG,BOGOTA,CNF,BELO HORIZONTE,218.0,0.0,2
2020,1,BOG,BOGOTA,CNQ,CORRIENTES CAMBAPUNTA,2.0,0.0,1
2020,1,BOG,BOGOTA,COO,COTONU,2.0,0.0,1
2020,1,BOG,BOGOTA,COR,CORDOBA,841.0,0.0,4
2020,1,BOG,BOGOTA,COS,COLORADO,8.0,0.0,1
2020,1,BOG,BOGOTA,CPE,ARIGUANI,1.0,0.0,1
2020,1,BOG,BOGOTA,CPH,COPENHAGEN,274.0,0.0,5
2020,1,BOG,BOGOTA,CPQ,SAO PAULO,6.0,0.0,1
2020,1,BOG,BOGOTA,CRD,COMODORO,13.0,0.0,1
2020,1,BOG,BOGOTA,CTG,CARTAGENA,110335.0,355335.0,10
2020,1,BOG,BOGOTA,CUC,CUCUTA,28920.0,152469.0,6
2020,1,BOG,BOGOTA,CUL,CULIACAN,59.0,0.0,2
2020,1,BOG,BOGOTA,CUN,CANCUN,15537.0,11759.0,5
2020,1,BOG,BOGOTA,CUR,CURACAO,3755.0,850173.0,7
2020,1,BOG,BOGOTA,CUU,CHIHUAHUA,173.0,0.0,3
2020,1,BOG,BOGOTA,CUZ,CUZCO,2373.0,2.0,3
2020,1,BOG,BOGOTA,CVG,CINCINATTI,40.0,0.0,2
2020,1,BOG,BOGOTA,CWL,CARDIFF,1.0,0.0,1
2020,1,BOG,BOGOTA,CZM,COZUMEL,5.0,0.0,2
2020,1,BOG,BOGOTA,CZU,COROZAL,1129.0,0.0,1
2020,1,BOG,BOGOTA,DAY,DAYTON,17.0,0.0,1
2020,1,BOG,BOGOTA,DBV,DUBROVICK,0.0,0.0,1
2020,1,BOG,BOGOTA,DEL,YOPAL,3.0,0.0,1
2020,1,BOG,"BOGOTÁ, D.C.",DEL,NUEVA DELHI,32.0,0.0,1
2020,1,BOG,BOGOTA,DEN,COLORADO,461.0,0.0,3
2020,1,BOG,BOGOTA,DFW,DALAS,2514.0,314223.0,6
2020,1,BOG,BOGOTA,DKR,DAKAR,5.0,0.0,1
2020,1,BOG,BOGOTA,DME,RUSIA,36.0,0.0,1
2020,1,BOG,BOGOTA,DOH,QATAR,2.0,0.0,3
2020,1,BOG,BOGOTA,DSM,DEIS MONEIS,4.0,0.0,1
2020,1,BOG,BOGOTA,DTW,DETROIT,154.0,0.0,4
2020,1,BOG,BOGOTA,DUB,DUBLIN,168.0,3322.0,7
2020,1,BOG,BOGOTA,DXB,DUBAI,574.0,0.0,3
2020,1,BOG,"BOGOTÁ, D.C.",EAS,SAN SEBASTIAN,47.0,0.0,1
2020,1,BOG,BOGOTA,EDI,CESAR,9.0,0.0,2
2020,1,BOG,"BOGOTÁ, D.C.",EDI,EDIMBURGO,55.0,0.0,2
2020,1,BOG,BOGOTA,EGE,COLORADO,273.0,0.0,1
2020,1,BOG,BOGOTA,EJA,BARRANCABERMEJA,4995.0,37405.0,3
2020,1,BOG,BOGOTA,EOH,MEDELLIN,3720.0,539.0,6
2020,1,BOG,BOGOTA,EWR,NEW YORK,4629.0,15118.0,6
2020,1,BOG,BOGOTA,EYP,EL YOPAL,10094.0,5608.0,4
2020,1,BOG,BOGOTA,EYW,FLORIDA,63.0,0.0,1
2020,1,BOG,BOGOTA,EZE,EZEIZA,7910.0,133949.0,9
2020,1,BOG,BOGOTA,FAT,FRESNO YOSEMITE,2.0,0.0,1
2020,1,BOG,BOGOTA,FCO,ROMA,1216.0,0.0,7
2020,1,BOG,BOGOTA,FDH,ALEMANIA,5.0,0.0,1
2020,1,BOG,BOGOTA,FLA,FLORENCIA,3911.0,1893.0,4
2020,1,BOG,BOGOTA,FLL,FORT LAUDERDALE,8934.0,7818.0,5
2020,1,BOG,BOGOTA,FLN,SAO PAULO,120.0,0.0,3
2020,1,BOG,"BOGOTÁ, D.C.",FLR,FLORENCIA,46.0,0.0,2
2020,1,BOG,BOGOTA,FOR,FORTALEZA,86.0,0.0,1
2020,1,BOG,BOGOTA,FPO,PARIS,5.0,0.0,1
2020,1,BOG,BOGOTA,FRA,FRANKFURT,3212.0,123997.0,8
2020,1,BOG,BOGOTA,FSM,FORT SMITH,36.0,0.0,1
2020,1,BOG,BOGOTA,FUE,FUERTEVENTLA,13.0,0.0,1
2020,1,BOG,BOGOTA,GCM,GRAN CAYMAN,15.0,0.0,1
2020,1,BOG,BOGOTA,GDL,GUADALAJARA,1177.0,0.0,5
2020,1,BOG,BOGOTA,GEO,GEORGETOWN,7.0,0.0,2
2020,1,BOG,BOGOTA,GIG,RIO DE JANEIRO,806.0,0.0,5
2020,1,BOG,BOGOTA,GIR,FLANDES,7.0,0.0,1
